Query	Passage_Scores
query_1158	{'passage_222571': 0.4300270401372886, 'passage_222570': 0.3198870027035354, 'passage_222578': 0.3104562509135073, 'passage_222572': 0.25336002374533395, 'passage_222579': 0.20941981330940856, 'passage_5768021': 0.04916422191587538, 'passage_4064443': 0.04820283348447235, 'passage_4064438': 0.0451071126998443, 'passage_5768027': 0.03928407683036884, 'passage_4963391': 0.03859880836278285, 'passage_3249179': 0.03805376830785607, 'passage_4963389': 0.03780003245701883, 'passage_4064439': 0.03776911198125881, 'passage_998485': 0.03555762454041973}
query_1163	{'passage_222579': 0.48349431520046876, 'passage_222571': 0.4345980904743152, 'passage_222577': 0.4141291327973626, 'passage_222578': 0.3373540760691201, 'passage_222572': 0.32923832604407255, 'passage_222570': 0.2478416178145899, 'passage_4064443': 0.05122921666000347, 'passage_4963389': 0.04851145175665496, 'passage_961738': 0.04760060408437998, 'passage_2136579': 0.04582409124333184, 'passage_903581': 0.04476967936102375, 'passage_4963386': 0.04462859611690847}
query_1165	{'passage_222578': 0.4894889456860622, 'passage_222570': 0.4563235173319695, 'passage_222571': 0.3667449883970226, 'passage_222572': 0.3131836815117277, 'passage_222579': 0.2811594458584563, 'passage_4064443': 0.05434603011681782, 'passage_5768021': 0.05325534424198113, 'passage_4963391': 0.05002988215691745, 'passage_4064438': 0.0496864036648755, 'passage_4963389': 0.04886706530239457}
query_9451	{'passage_1282690': 1.2611031747446313, 'passage_1282688': 0.9264195862169434, 'passage_1282691': 0.889572762693942}
query_9455	{'passage_1282690': 1.143176575465423, 'passage_1282691': 0.8280296743471331, 'passage_1282688': 0.6854731006241156}
query_9462	{'passage_1282691': 0.9355438276484788, 'passage_1282695': 0.8886491448956135, 'passage_1282690': 0.7706433710811013}
query_9464	{'passage_1282691': 0.4547826074516816, 'passage_1282695': 0.4481768674494066, 'passage_1282690': 0.32552798019364304}
query_9465	{'passage_1282695': 0.3618485686779437, 'passage_1282691': 0.34560314076847826}
query_9468	{'passage_1282695': 0.5088814546676809, 'passage_1282691': 0.4881927942370388}
query_9470	{'passage_1282691': 0.4491816306934379, 'passage_1282695': 0.4139799807971865, 'passage_1282690': 0.3320309279835128}
query_9471	{'passage_1282695': 0.4365224812213805, 'passage_1282691': 0.42864042517988526, 'passage_1282688': 0.28702224499289863}
query_9475	{'passage_1282691': 0.564874211823351, 'passage_1282695': 0.5225069694074593, 'passage_1282690': 0.3940141247064258}
query_9482	{'passage_1282688': 0.4440516894325488, 'passage_1282695': 0.44326226237182476, 'passage_1282690': 0.4394937740439193, 'passage_1282689': 0.3211385825900719}
query_9488	{'passage_1282695': 0.8188753280565298, 'passage_1282691': 0.7532747064754816}
query_9506	{'passage_1282690': 1.0554134952221152, 'passage_1282691': 0.8868713116508644, 'passage_1282688': 0.8049710357375682}
query_9507	{'passage_1282688': 0.8106508783395509, 'passage_1282695': 0.7213900107408238, 'passage_1282690': 0.6940191430641541, 'passage_1282689': 0.6067279133132261}
query_9515	{'passage_1282690': 1.526343851210838, 'passage_1282691': 1.005163550600089, 'passage_1282688': 0.8292756170842844}
query_9526	{'passage_1282691': 0.8440270041818756, 'passage_1282695': 0.7308485465261157, 'passage_1282690': 0.5767182090225202}
query_9533	{'passage_1282691': 0.769954916068436, 'passage_1282695': 0.6109006544840626, 'passage_1282690': 0.46957289630361504}
query_9545	{'passage_1282688': 0.6492848240868607, 'passage_1282690': 0.6464909518308857, 'passage_1282695': 0.5811138521062474, 'passage_1282689': 0.5214813869022854}
query_9560	{'passage_1282695': 0.8912942116531439, 'passage_1282691': 0.7699691211836976}
query_9562	{'passage_1282690': 0.966907041748499, 'passage_1282691': 0.8579777445987793, 'passage_1282688': 0.7093939851715582}
query_9564	{'passage_1282690': 0.7641569670878626, 'passage_1282691': 0.696863386226007, 'passage_1282688': 0.5427541232508025}
query_9568	{'passage_1282690': 1.1443036504229593, 'passage_1282688': 0.9767674730437632, 'passage_1282691': 0.8917489112022002}
query_9569	{'passage_1282691': 1.0169900055324066, 'passage_1282695': 0.9720451808160246}
query_9570	{'passage_1282689': 0.979584705314171, 'passage_1282688': 0.9436178566268668, 'passage_1282690': 0.9063384196536588, 'passage_3132750': 0.05589418943741902, 'passage_3132749': 0.053032929921715766, 'passage_1853579': 0.05079559956198024, 'passage_1853578': 0.038619922353230036, 'passage_6779124': 0.038064587418494195, 'passage_1853584': 0.033253847017294766, 'passage_428250': 0.03181160400674725, 'passage_6855087': 0.02887079300213138, 'passage_3232610': 0.028606457687881944, 'passage_676539': 0.02812729816955678, 'passage_867083': 0.027815115385523084}
query_9580	{'passage_1282690': 0.9092823533717629, 'passage_1282691': 0.7726510911126633, 'passage_1282688': 0.7337468008137181}
query_9588	{'passage_1282695': 0.643172089474232, 'passage_1282691': 0.6286082495575858}
query_9593	{'passage_1282691': 0.6984574429901632, 'passage_1282695': 0.60509992693768}
query_9598	{'passage_1282695': 0.9279582462567952, 'passage_1282691': 0.8743978128573046}
query_9606	{'passage_1282691': 0.9680648302402184, 'passage_1282695': 0.8036232074752157, 'passage_1282688': 0.618624391666359}
query_9610	{'passage_1282695': 1.0012569102638222, 'passage_1282691': 0.901598920786157}
query_9616	{'passage_1282688': 0.7506588364792873, 'passage_1282690': 0.650082951217454, 'passage_1282695': 0.6499705252251837, 'passage_1282689': 0.6208194944796872}
query_9618	{'passage_1282691': 0.5366612961029147, 'passage_1282695': 0.5296833543699052, 'passage_1282688': 0.49758651231525985}
query_9620	{'passage_1282690': 1.1159342059780186, 'passage_1282691': 0.912774344798161, 'passage_1282688': 0.7143425373355013}
query_9625	{'passage_1282690': 1.588158810557075, 'passage_1282691': 0.8603419019196119, 'passage_1282688': 0.8585812076047605}
query_9629	{'passage_1282690': 1.1189363979333566, 'passage_1282691': 0.9734967646267171, 'passage_1282688': 0.9488860324371715}
query_9630	{'passage_1282689': 1.0414562783341745, 'passage_1282690': 1.0053482244919052, 'passage_1282688': 0.9487240927399395, 'passage_3132750': 0.05440822000845297, 'passage_3132749': 0.051865468398813876, 'passage_1853579': 0.050542902774698334, 'passage_1853578': 0.03852995770792427, 'passage_6779124': 0.03682955659449187, 'passage_1853584': 0.0331811068530524, 'passage_428250': 0.031336853723628474, 'passage_6855087': 0.02924372207669136, 'passage_4359719': 0.027385119327559135, 'passage_3232610': 0.02724419799028084, 'passage_867083': 0.026928182643815447}
query_9635	{'passage_1282690': 1.372616082986147, 'passage_1282691': 0.9357541139743906, 'passage_1282688': 0.7958116090825851}
query_9636	{'passage_1282690': 1.0908976457472885, 'passage_1282691': 0.9191869874437617, 'passage_1282689': 0.7655779200238844}
query_9662	{'passage_1282688': 0.5482168425652875, 'passage_1282690': 0.49789312905189154, 'passage_1282695': 0.4422841040383629, 'passage_1282689': 0.41025504573017124}
query_9672	{'passage_1282695': 1.1593057867906815, 'passage_1282691': 1.0728592973728817}
query_9675	{'passage_1282688': 0.6282081559839985, 'passage_1282695': 0.5709942983810375, 'passage_1282689': 0.5334432868106201}
query_9677	{'passage_1282691': 0.69894337836949, 'passage_1282695': 0.692088715101418, 'passage_1282688': 0.6587089685955971}
query_9681	{'passage_1282690': 0.6345479664867544, 'passage_1282691': 0.5956111718420767, 'passage_1282688': 0.511989624948098}
query_9687	{'passage_1282695': 0.833020823515871, 'passage_1282688': 0.7750257993836286, 'passage_1282690': 0.6946333192456697, 'passage_1282691': 0.6923749027660088}
query_9688	{'passage_1282690': 1.051382599034255, 'passage_1282688': 0.8978693089527743, 'passage_1282691': 0.7890376482683226}
query_9689	{'passage_1282690': 0.9106741988005669, 'passage_1282691': 0.8041438198486379, 'passage_1282688': 0.7514162375565033}
query_9693	{'passage_1282695': 0.616995644260585, 'passage_1282691': 0.5275272478181984}
query_9698	{'passage_1282691': 0.4585858842184691, 'passage_1282690': 0.4563982470621875}
query_9701	{'passage_1282690': 0.6114792011452042, 'passage_1282691': 0.5780233636779017, 'passage_1282688': 0.5160618766539687}
query_9707	{'passage_1282691': 0.6747636181358997, 'passage_1282695': 0.6388823746240928, 'passage_1282690': 0.44645646323190036}
query_9710	{'passage_1282691': 0.4491816306934379, 'passage_1282695': 0.4139799807971865, 'passage_1282690': 0.3320309279835128}
query_9711	{'passage_1282695': 0.4365224812213805, 'passage_1282691': 0.42864042517988526, 'passage_1282688': 0.28702224499289863}
query_9712	{'passage_1282691': 0.5249923097202619, 'passage_1282695': 0.5087727829280714, 'passage_1282690': 0.3919786457545474}
query_9743	{'passage_1282690': 1.5152197356052666, 'passage_1282691': 0.9788989505708663, 'passage_1282688': 0.77000099626031}
query_9746	{'passage_1282690': 1.0554134952221152, 'passage_1282691': 0.8868713116508644, 'passage_1282688': 0.8049710357375682}
query_9748	{'passage_1282690': 1.1317988672180683, 'passage_1282688': 0.9312334799007519, 'passage_1282691': 0.8080054157118653}
query_9749	{'passage_1282690': 1.306259733606842, 'passage_1282688': 1.0871532233066137, 'passage_1282691': 0.99864380852652}
query_9755	{'passage_1282690': 1.526343851210838, 'passage_1282691': 1.005163550600089, 'passage_1282688': 0.8292756170842844}
query_9759	{'passage_1282688': 0.6335922450157354, 'passage_1282695': 0.6020963027987015, 'passage_1282690': 0.5644997134143238, 'passage_1282689': 0.5246248088522286}
query_9762	{'passage_1282689': 0.9921833953415188, 'passage_1282690': 0.9740387773365883, 'passage_1282688': 0.9133266997106767, 'passage_1853579': 0.05317039946073083, 'passage_3132750': 0.0520890129480066, 'passage_3132749': 0.048794030218967444, 'passage_1853578': 0.04070228457989051, 'passage_6779124': 0.03868060341202161, 'passage_1853584': 0.03488876829326323, 'passage_428250': 0.03270819102737273, 'passage_6855087': 0.03203126684777239, 'passage_4359719': 0.030069309537347308, 'passage_3232610': 0.0298407391238378, 'passage_676539': 0.029172152914361187, 'passage_867083': 0.02892991835787048}
query_9763	{'passage_1282690': 1.037275786831126, 'passage_1282689': 0.7603457485696518, 'passage_1282691': 0.7042011937051538}
query_9768	{'passage_1282691': 0.7497191879266153, 'passage_1282695': 0.7062384075659729, 'passage_1282690': 0.45711460812159044}
query_9771	{'passage_1282691': 0.6623456243267444, 'passage_1282695': 0.6058688456129842, 'passage_1282690': 0.4149773607630695}
query_9782	{'passage_1282688': 0.5504285029503776, 'passage_1282690': 0.5311782783551202, 'passage_1282695': 0.474662938823066, 'passage_1282689': 0.4065242311486757}
query_9786	{'passage_1282691': 1.2478060093142302, 'passage_1282695': 0.9999351533518448}
query_9790	{'passage_1282690': 1.0687312686709234, 'passage_1282691': 1.0623900576069305, 'passage_1282688': 0.9327600772234942}
query_9791	{'passage_1282691': 1.3089040983641784, 'passage_1282695': 1.2609406238050775, 'passage_1282690': 1.1924467908472314}
query_9796	{'passage_1282688': 0.6737560667664209, 'passage_1282690': 0.5952467721490333, 'passage_1282689': 0.5604637638666637}
query_9807	{'passage_1282695': 0.7545384830063924, 'passage_1282688': 0.723113285134512, 'passage_1282691': 0.6598088120302652}
query_9808	{'passage_1282690': 1.1443036504229593, 'passage_1282688': 0.9767674730437632, 'passage_1282691': 0.8917489112022002}
query_9812	{'passage_1282695': 0.6818613949964146, 'passage_1282691': 0.6188365561312109}
query_9813	{'passage_1282695': 0.5038556455956401, 'passage_1282691': 0.44732409920146454}
query_9823	{'passage_1282690': 1.0086413050327714, 'passage_1282691': 0.9386978907825195, 'passage_1282689': 0.8281217986328303}
query_9826	{'passage_1282691': 0.6680160330062863, 'passage_1282695': 0.6522875722274258, 'passage_1282690': 0.4353966112502331}
query_9832	{'passage_1282691': 0.6725916397304386, 'passage_1282695': 0.6123146615858889, 'passage_1282690': 0.46832341071450645}
query_9834	{'passage_1282691': 0.7325419339692042, 'passage_1282695': 0.6518166630844859, 'passage_1282688': 0.4026150223756049}
query_9836	{'passage_1282695': 0.6457178679602148, 'passage_1282691': 0.6212102290823588}
query_9839	{'passage_1282691': 0.8787878208739714, 'passage_1282695': 0.8298058746194732, 'passage_1282690': 0.6731399392736083}
query_9840	{'passage_1282695': 1.0057550957098345, 'passage_1282691': 0.9759472263273934}
query_9848	{'passage_1282695': 0.8801838465250769, 'passage_1282691': 0.8172672898879236}
query_9856	{'passage_1282688': 0.7506588364792873, 'passage_1282690': 0.650082951217454, 'passage_1282695': 0.6499705252251837, 'passage_1282689': 0.6208194944796872}
query_9865	{'passage_1282690': 1.588158810557075, 'passage_1282691': 0.8603419019196119, 'passage_1282688': 0.8585812076047605}
query_9866	{'passage_1282690': 0.9564146844820778, 'passage_1282688': 0.8322308323757527, 'passage_1282691': 0.7721606369405736}
query_9867	{'passage_1282688': 0.9709124679430434, 'passage_1282695': 0.8613608363645343, 'passage_1282690': 0.8412279305681525, 'passage_1282689': 0.8056616576969465}
query_9868	{'passage_1282690': 1.0544457689759197, 'passage_1282688': 0.9276435196741011, 'passage_1282691': 0.7512058894373159}
query_9873	{'passage_1282690': 0.780564496069187, 'passage_1282691': 0.7522752698990508, 'passage_1282688': 0.597576712481158}
query_9879	{'passage_1282688': 0.659992528373655, 'passage_1282689': 0.5933052739674276, 'passage_1282695': 0.591959558503727}
query_9887	{'passage_1282691': 0.7928459246957883, 'passage_1282695': 0.7235022694426989, 'passage_1282690': 0.528450705010817}
query_9894	{'passage_1282691': 0.5794271571072774, 'passage_1282695': 0.5501542947248481, 'passage_1282690': 0.3549097278419956}
query_9895	{'passage_1282691': 0.6015545195609941, 'passage_1282695': 0.5553584295049336, 'passage_1282690': 0.43922642252422645}
query_9899	{'passage_1282690': 1.2239835515030184, 'passage_1282691': 1.1400129459060906, 'passage_1282688': 0.7254979063805443}
query_9901	{'passage_1282690': 1.879814009656761, 'passage_1282691': 1.1903531607580577, 'passage_1282688': 0.8868623104979801}
query_9902	{'passage_1282688': 0.5482168425652875, 'passage_1282690': 0.49789312905189154, 'passage_1282695': 0.4422841040383629, 'passage_1282689': 0.41025504573017124}
query_9907	{'passage_1282690': 0.8650353859980388, 'passage_1282691': 0.84426536401955, 'passage_1282688': 0.7739917033057963}
query_9909	{'passage_1282691': 1.076685843707056, 'passage_1282695': 1.056712620021584, 'passage_1282690': 0.7702584258849965}
query_9916	{'passage_1282688': 0.6354088083388107, 'passage_1282690': 0.5795956221411314, 'passage_1282689': 0.5479789804673644}
query_9923	{'passage_1282690': 0.9852950545995421, 'passage_1282691': 0.7350499841428888, 'passage_1282688': 0.5803218058745582}
query_9925	{'passage_1282690': 1.2564712626186534, 'passage_1282691': 0.7429385210473168, 'passage_1282688': 0.7387190804937764}
query_9926	{'passage_1282690': 0.734477580167982, 'passage_1282691': 0.6798859834332113, 'passage_1282688': 0.5986339600083476}
query_9935	{'passage_1282690': 1.143176575465423, 'passage_1282691': 0.8280296743471331, 'passage_1282688': 0.6854731006241156}
query_9936	{'passage_1282690': 0.8966849638367618, 'passage_1282691': 0.7620175062020925, 'passage_1282688': 0.6330968042392071}
query_9937	{'passage_1282690': 1.123338230138924, 'passage_1282688': 0.7491350915342974, 'passage_1282689': 0.6997839814747359}
query_9943	{'passage_1282690': 0.8906113763778112, 'passage_1282691': 0.6966670778284608, 'passage_1282688': 0.6360518988211229}
query_9948	{'passage_1282695': 0.5088814546676809, 'passage_1282691': 0.4881927942370388}
query_9950	{'passage_1282691': 0.4491816306934379, 'passage_1282695': 0.4139799807971865, 'passage_1282690': 0.3320309279835128}
query_9954	{'passage_1282691': 0.46401212827553906, 'passage_1282695': 0.4430592362484576, 'passage_1282690': 0.28861113849457587}
query_9955	{'passage_1282691': 0.564874211823351, 'passage_1282695': 0.5225069694074593, 'passage_1282690': 0.3940141247064258}
query_9965	{'passage_1282691': 0.5430529922164512, 'passage_1282695': 0.4880034204248679, 'passage_1282690': 0.47381294375937155}
query_9966	{'passage_1282691': 1.048323156459455, 'passage_1282695': 0.924860323715326, 'passage_1282690': 0.710919105170975}
query_9969	{'passage_1282695': 0.8140659777663057, 'passage_1282691': 0.7095496956294607, 'passage_1282688': 0.560990411711175}
query_9972	{'passage_1282695': 1.0735814555437475, 'passage_1282691': 0.8640736919396383}
query_9979	{'passage_1282695': 0.7259212460148212, 'passage_1282688': 0.703558954696714, 'passage_1282691': 0.6671275032887709}
query_9989	{'passage_1282690': 1.306259733606842, 'passage_1282688': 1.0871532233066137, 'passage_1282691': 0.99864380852652}
query_9991	{'passage_1282690': 1.4887968503102798, 'passage_1282689': 1.0774889328355297, 'passage_1282688': 1.0713825869667468}
query_9999	{'passage_1282688': 0.6335922450157354, 'passage_1282695': 0.6020963027987015, 'passage_1282690': 0.5644997134143238, 'passage_1282689': 0.5246248088522286}
query_10008	{'passage_1282691': 0.7497191879266153, 'passage_1282695': 0.7062384075659729, 'passage_1282690': 0.45711460812159044}
query_10011	{'passage_1282691': 0.6623456243267444, 'passage_1282695': 0.6058688456129842, 'passage_1282690': 0.4149773607630695}
query_10019	{'passage_1282690': 1.3773657782982456, 'passage_1282691': 1.3518772679585975, 'passage_1282688': 0.7603452661443156}
query_10021	{'passage_1282690': 2.019397250253581, 'passage_1282691': 1.3035917954051066, 'passage_1282688': 0.9246434893793332}
query_10022	{'passage_1282688': 0.5504285029503776, 'passage_1282690': 0.5311782783551202, 'passage_1282695': 0.474662938823066, 'passage_1282689': 0.4065242311486757}
query_10025	{'passage_1282688': 0.6492848240868607, 'passage_1282690': 0.6464909518308857, 'passage_1282695': 0.5811138521062474, 'passage_1282689': 0.5214813869022854}
query_10035	{'passage_1282688': 0.5487562162610495, 'passage_1282695': 0.4916222226134739, 'passage_1282689': 0.443090361712747}
query_10038	{'passage_1282695': 0.5670628244416872, 'passage_1282691': 0.5657047278006002, 'passage_1282688': 0.5637720955371706}
query_10042	{'passage_1282690': 0.966907041748499, 'passage_1282691': 0.8579777445987793, 'passage_1282688': 0.7093939851715582}
query_10044	{'passage_1282690': 0.7641569670878626, 'passage_1282691': 0.696863386226007, 'passage_1282688': 0.5427541232508025}
query_10045	{'passage_1282690': 1.2318338404294056, 'passage_1282691': 0.8569288878017903, 'passage_1282688': 0.8301055104636943}
query_10048	{'passage_1282690': 1.1443036504229593, 'passage_1282688': 0.9767674730437632, 'passage_1282691': 0.8917489112022002}
query_10049	{'passage_1282691': 1.0169900055324066, 'passage_1282695': 0.9720451808160246}
query_10053	{'passage_1282695': 0.5038556455956401, 'passage_1282691': 0.44732409920146454}
query_10071	{'passage_1282691': 0.5502113808618955, 'passage_1282695': 0.5475630572513561}
query_10082	{'passage_1282688': 0.5518374859934583, 'passage_1282695': 0.5321444810623168, 'passage_1282690': 0.5071860659788316, 'passage_1282689': 0.4001324518262874}
query_10084	{'passage_1282688': 0.5974767337134933, 'passage_1282690': 0.5313698311460076, 'passage_1282695': 0.5187796621230453, 'passage_1282689': 0.4743821120926773}
query_10091	{'passage_1282695': 1.2420256920750399, 'passage_1282691': 1.14150872081491}
query_10095	{'passage_1282688': 0.522994373143829, 'passage_1282695': 0.5097521619584178, 'passage_1282689': 0.41985272968469084}
query_10106	{'passage_1282690': 0.9564146844820778, 'passage_1282688': 0.8322308323757527, 'passage_1282691': 0.7721606369405736}
query_10116	{'passage_1282690': 1.0908976457472885, 'passage_1282691': 0.9191869874437617, 'passage_1282689': 0.7655779200238844}
query_10118	{'passage_1282690': 0.591359974023732, 'passage_1282688': 0.5379889646814822, 'passage_1282691': 0.5345611967998352}
query_10129	{'passage_1282691': 0.823131577985777, 'passage_1282695': 0.7332703782116722, 'passage_1282690': 0.5848429289815924}
query_10130	{'passage_1282691': 0.5218028484353954, 'passage_1282695': 0.46410013015255136, 'passage_1282690': 0.402625843932575}
query_10131	{'passage_1282691': 0.5871695665972654, 'passage_1282695': 0.5815218126361217, 'passage_1282690': 0.39020218789165645}
query_10139	{'passage_1282690': 1.2239835515030184, 'passage_1282691': 1.1400129459060906, 'passage_1282688': 0.7254979063805443}
query_10147	{'passage_1282690': 0.8650353859980388, 'passage_1282691': 0.84426536401955, 'passage_1282688': 0.7739917033057963}
query_10148	{'passage_1282695': 0.9895201967218094, 'passage_1282691': 0.9684378850512628}
query_10151	{'passage_1282695': 1.1631499792799864, 'passage_1282691': 1.1609291230321888}
query_10152	{'passage_1282695': 1.1593057867906815, 'passage_1282691': 1.0728592973728817}
query_10157	{'passage_1282691': 0.69894337836949, 'passage_1282695': 0.692088715101418, 'passage_1282688': 0.6587089685955971}
query_10162	{'passage_1282690': 1.1368762537225752, 'passage_1282691': 0.7774263172244514, 'passage_1282688': 0.712811613162411}
query_10166	{'passage_1282690': 0.734477580167982, 'passage_1282691': 0.6798859834332113, 'passage_1282688': 0.5986339600083476}
query_10169	{'passage_1282690': 0.9106741988005669, 'passage_1282691': 0.8041438198486379, 'passage_1282688': 0.7514162375565033}
query_10175	{'passage_1282690': 1.143176575465423, 'passage_1282691': 0.8280296743471331, 'passage_1282688': 0.6854731006241156}
query_10180	{'passage_1282690': 0.6748701801195771, 'passage_1282688': 0.6037636765402317, 'passage_1282691': 0.588045676023153}
query_10181	{'passage_1282690': 0.6114792011452042, 'passage_1282691': 0.5780233636779017, 'passage_1282688': 0.5160618766539687}
query_10195	{'passage_1282691': 0.564874211823351, 'passage_1282695': 0.5225069694074593, 'passage_1282690': 0.3940141247064258}
query_10198	{'passage_1282690': 1.0186090924010855, 'passage_1282691': 0.8287922170558556, 'passage_1282688': 0.7005243358715264}
query_10203	{'passage_1282695': 0.45020719387450175, 'passage_1282688': 0.44838360532865856, 'passage_1282691': 0.438605073245122}
query_10205	{'passage_1282691': 0.5430529922164512, 'passage_1282695': 0.4880034204248679, 'passage_1282690': 0.47381294375937155}
query_10210	{'passage_1282695': 1.0568036113072423, 'passage_1282691': 0.8953321750596988}
query_10211	{'passage_1282695': 1.128919202876347, 'passage_1282691': 1.0205862302065063}
query_10223	{'passage_251893': 0.22786922183923353, 'passage_251892': 0.1823547958111326, 'passage_6651785': 0.1802152595274338, 'passage_5643901': 0.17203761941795703, 'passage_4181978': 0.1577598253791625, 'passage_251897': 0.1561187565712966, 'passage_4181971': 0.14989104559085353, 'passage_5643905': 0.13226104329451235, 'passage_459004': 0.12974984099390052, 'passage_251899': 0.12897915201766777, 'passage_2210794': 0.1263088308188502, 'passage_4181972': 0.12208247238987874, 'passage_4181970': 0.11694364370399485, 'passage_162759': 0.11166175360916748, 'passage_4181976': 0.10407185746522482, 'passage_1522203': 0.10066526419711229, 'passage_976905': 0.09673563719657705, 'passage_1517071': 0.08948681642861994, 'passage_6651784': 0.08903544873132531, 'passage_4365158': 0.08873247754997957, 'passage_2831257': 0.08831017235931088, 'passage_1390733': 0.08667127170967241, 'passage_5720196': 0.07776298521167646, 'passage_2210795': 0.07263400868648355, 'passage_470228': 0.0713183588053403, 'passage_5720192': 0.06901375857081739, 'passage_5712807': 0.06748368457568892, 'passage_3232610': 0.06634251349296487, 'passage_1517077': 0.06554458633651455, 'passage_412701': 0.0645481073498078}
query_10231	{'passage_251897': 0.14157217839846836, 'passage_251899': 0.13792979163658445, 'passage_251893': 0.12747713675935643, 'passage_5720196': 0.11822120700640007, 'passage_6651785': 0.11264460917590982, 'passage_1517071': 0.10427580357062395, 'passage_1522203': 0.09640849450349669, 'passage_5720191': 0.09455667180859421, 'passage_251892': 0.09145261313587381, 'passage_3917762': 0.09027626753461102, 'passage_5720192': 0.0879414249325925, 'passage_470228': 0.08769902303662024, 'passage_976905': 0.08576379947971853, 'passage_2831257': 0.08410430037486948, 'passage_5643905': 0.08274919868226667, 'passage_4181972': 0.08171258408942723, 'passage_4181978': 0.07860728628989437, 'passage_5643901': 0.07713878729541691, 'passage_5643903': 0.07707159457319944, 'passage_1390733': 0.07579189379123448, 'passage_5720189': 0.07477331279824488, 'passage_1517077': 0.07407946422509609, 'passage_3232610': 0.07379565215867566, 'passage_459004': 0.07268103144020686, 'passage_2210794': 0.07118794944449276, 'passage_976900': 0.06942859671683806, 'passage_162759': 0.06932547793608362, 'passage_4181971': 0.06705800291437736, 'passage_2713590': 0.06609053260952895}
query_10241	{'passage_1406117': 0.3900069132747738, 'passage_881364': 0.3598762127988043, 'passage_881362': 0.34143586400603, 'passage_1406120': 0.3096424559689383, 'passage_881363': 0.29652782870023486, 'passage_881360': 0.2826754606564613, 'passage_1406122': 0.2819053159038056, 'passage_1406125': 0.27825765739112635, 'passage_1406119': 0.2758907932392336, 'passage_881358': 0.24297528487748293, 'passage_2016860': 0.13053223288338894, 'passage_2016861': 0.10699152454757765, 'passage_232436': 0.0863738329491697, 'passage_232432': 0.08500554177404329, 'passage_3730561': 0.0745697632901143, 'passage_2296824': 0.07245641649034285, 'passage_6368199': 0.06309289332085981, 'passage_3730567': 0.061494475453813244, 'passage_1578311': 0.05499783695796207, 'passage_1578306': 0.05482931514089811, 'passage_1578307': 0.05281257844225528, 'passage_4474923': 0.05129956323171595}
query_10242	{'passage_1406117': 0.3798879057227708, 'passage_881364': 0.3717814404840144, 'passage_881362': 0.3685835605064228, 'passage_1406120': 0.3083295504593382, 'passage_881363': 0.2842944463443348, 'passage_1406125': 0.27725373956967003, 'passage_1406122': 0.27669230857990534, 'passage_881360': 0.25545211253016636, 'passage_1406119': 0.2548974564202449, 'passage_881358': 0.22085336520926335, 'passage_2016864': 0.12384272722313962, 'passage_2016860': 0.12034811078911258, 'passage_232431': 0.10725463379953944, 'passage_2016861': 0.09877242823117663, 'passage_232436': 0.09234847294378509, 'passage_232432': 0.08895410868265119, 'passage_2296824': 0.0778958863343538, 'passage_3730561': 0.07737029995061287, 'passage_232429': 0.07311680519547942, 'passage_3730567': 0.06623605716332548, 'passage_6368199': 0.06580641500655299, 'passage_1578311': 0.05597229398464537}
query_10247	{'passage_881364': 0.22627729502947455, 'passage_881362': 0.2215901261794346, 'passage_1406117': 0.21617961910475328, 'passage_1406120': 0.2120826574523984, 'passage_1406122': 0.18146407441507753, 'passage_1406125': 0.17763874148282824, 'passage_881358': 0.17634167407089807, 'passage_881360': 0.16723802846710273, 'passage_881363': 0.16641308428231694, 'passage_1406119': 0.1542599054732989, 'passage_2296824': 0.12427860519254728, 'passage_232431': 0.11550252014939301, 'passage_232436': 0.1001483061593083, 'passage_2016864': 0.09804898071957108, 'passage_6368199': 0.09092206587575503, 'passage_3730561': 0.08965142699217739, 'passage_3730566': 0.08858800531059557, 'passage_232429': 0.08695555544848155}
query_10249	{'passage_881362': 0.23438973555874362, 'passage_881364': 0.2312642909500837, 'passage_1406117': 0.23047639870919007, 'passage_1406120': 0.21861624793533938, 'passage_881358': 0.18659557860222198, 'passage_1406122': 0.18329588433247557, 'passage_881360': 0.1802993439644535, 'passage_881363': 0.17691650716615812, 'passage_1406125': 0.17459113085009442, 'passage_1406119': 0.17138914272825126, 'passage_2296824': 0.1185259671035683, 'passage_232436': 0.09503039301217474, 'passage_3730566': 0.08810027562487178, 'passage_2016861': 0.08667825708975194, 'passage_6368199': 0.08651344486578758, 'passage_3730561': 0.08635082260877476, 'passage_3193111': 0.06312974657539497, 'passage_1578311': 0.05924728572388408, 'passage_1578306': 0.059246067212878034}
query_10250	{'passage_881362': 0.24103876609676356, 'passage_1406117': 0.23928362050590565, 'passage_1406120': 0.23411230028738142, 'passage_881364': 0.22902038139337275, 'passage_1406122': 0.1865291923363334, 'passage_1406125': 0.1802475081854967, 'passage_881358': 0.17958394175422943, 'passage_881360': 0.17713400382846284, 'passage_881363': 0.175904919891987, 'passage_1406119': 0.17414083872462086, 'passage_2296824': 0.11991902134349612, 'passage_232431': 0.11489950663958359, 'passage_232436': 0.10069312370974169, 'passage_2016864': 0.09869794048249089, 'passage_3730566': 0.09101537235909098, 'passage_3730561': 0.09062407415484797, 'passage_6368199': 0.08933099722853989, 'passage_232429': 0.08478251605686292}
