Query	Passage_Scores
query_10683	{'passage_1565875': 0.43531341936161183, 'passage_1565868': 0.26258146064459975, 'passage_1565872': 0.2510257704671046, 'passage_1565871': 0.22495357780896058, 'passage_1565874': 0.19042719154058282, 'passage_6036174': 0.14860348708121005, 'passage_1565869': 0.13951878089431163, 'passage_6036172': 0.12338811319896102, 'passage_6036173': 0.10413089132470424, 'passage_6036177': 0.09436323783833342, 'passage_3467975': 0.06759570883962217, 'passage_3917816': 0.05270256346314618, 'passage_875168': 0.05168770172988696, 'passage_2545912': 0.04967294030213901, 'passage_5357679': 0.049026081104468544, 'passage_1386350': 0.04784879907761991, 'passage_4026383': 0.04771177532954324, 'passage_2545917': 0.04738069064564278, 'passage_1128850': 0.0472180859022503, 'passage_3467969': 0.04721046235662842, 'passage_3467970': 0.04511602863641287, 'passage_3427791': 0.044712782236309236, 'passage_5357682': 0.04402872656543352, 'passage_1128849': 0.04348585553284961}
query_10684	{'passage_1565875': 0.4930243402759356, 'passage_1565868': 0.40818597823068037, 'passage_1565871': 0.32749828951361304, 'passage_1565872': 0.2750948102439987, 'passage_1565874': 0.21763798431642084, 'passage_1565869': 0.18638297740282428, 'passage_6036174': 0.11871689526085213, 'passage_6036172': 0.10446776806573167, 'passage_6036173': 0.09848696106451842, 'passage_6036177': 0.071452056073845, 'passage_3467975': 0.0634101815844968, 'passage_875168': 0.05343360286907055, 'passage_2545917': 0.05304932323604301, 'passage_1386350': 0.05296910071524864, 'passage_3427791': 0.052421728306103095, 'passage_2545912': 0.05125652733753414, 'passage_4026383': 0.05092546993961851, 'passage_3467969': 0.04833290081707423, 'passage_5357679': 0.04828679716600611, 'passage_3467970': 0.04804889790413925, 'passage_1128850': 0.047799246953167195, 'passage_3917816': 0.04603054503202605, 'passage_1128856': 0.04417994854993986, 'passage_1128849': 0.04416719388071499}
query_10687	{'passage_1565875': 0.3466948872613127, 'passage_1565868': 0.2768325809545517, 'passage_1565872': 0.2288995705273338, 'passage_1565871': 0.2219398229535984, 'passage_1565874': 0.1864392148294408, 'passage_1565869': 0.13815347967780958, 'passage_6036174': 0.11575352565961189, 'passage_6036172': 0.09674024234313446, 'passage_6036173': 0.0855982783878946, 'passage_6036177': 0.0777001877798894, 'passage_3467975': 0.06547152690958505, 'passage_1386350': 0.05375283995085117, 'passage_2545912': 0.05184171845662001, 'passage_875168': 0.05168833870122563, 'passage_1128850': 0.05119058173019352, 'passage_2545917': 0.0507449849802242, 'passage_4026383': 0.04943812935095484, 'passage_3467969': 0.04878725580102137, 'passage_3467970': 0.048514041863178446, 'passage_3917816': 0.048114974935660824, 'passage_1128849': 0.04675175746451191, 'passage_3427791': 0.04665570266453844, 'passage_5357679': 0.046528175835944964}
query_10690	{'passage_1565875': 0.3104537231871222, 'passage_1565871': 0.2741728899434499, 'passage_1565868': 0.2732924353232777, 'passage_1565874': 0.267839198732026, 'passage_1565872': 0.21946210456540755, 'passage_1565869': 0.17783370655300287, 'passage_6036174': 0.10980171884408213, 'passage_6036172': 0.09406791596144282, 'passage_6036173': 0.08533595146193196, 'passage_3467975': 0.06975940901576522, 'passage_6036177': 0.06799442336534725, 'passage_3467970': 0.05663516139611373, 'passage_2545917': 0.05534799143537863, 'passage_3467969': 0.05473691903034216, 'passage_875168': 0.05357187925644994, 'passage_2545912': 0.05292454954527073, 'passage_3917816': 0.048642569408356, 'passage_1128850': 0.047878538597660746, 'passage_3427791': 0.046222981130115234, 'passage_5357679': 0.04562281572190387, 'passage_1128849': 0.044772409110187684, 'passage_1128856': 0.04465484667157384, 'passage_4026383': 0.044080648159003456, 'passage_1128851': 0.0428925261132544}
query_10692	{'passage_1565868': 0.5279474343678093, 'passage_1565875': 0.39068926585561176, 'passage_1565871': 0.3637439319459928, 'passage_1565872': 0.23575181949729626, 'passage_1565869': 0.22184379980780852, 'passage_1565874': 0.21914127710505651, 'passage_6036174': 0.10742573023838752, 'passage_6036173': 0.0924563225051081, 'passage_6036172': 0.0924159542798569, 'passage_6036177': 0.062052041582265856, 'passage_3467975': 0.05929827374724136, 'passage_3427791': 0.057872424970779796, 'passage_1386350': 0.0555800380907274, 'passage_2545917': 0.05394973473386827, 'passage_875168': 0.051978922423697706, 'passage_4026383': 0.05151791179878466, 'passage_1128850': 0.050587769422315305, 'passage_2545912': 0.04934812486708526, 'passage_3467970': 0.049289655222501685, 'passage_1128856': 0.047841738859789026, 'passage_3467969': 0.04775875328991927, 'passage_1128849': 0.04713153586117656, 'passage_5357679': 0.04642141408509664, 'passage_1128851': 0.045512564982643396}
query_10701	{'passage_1565869': 0.5243385328511991, 'passage_1565871': 0.38307787967726015, 'passage_1565874': 0.34104321889668243, 'passage_1565875': 0.2770499449598312, 'passage_1565868': 0.25766584801453923, 'passage_1565872': 0.210621906199829, 'passage_3427791': 0.06393176033375525, 'passage_6036173': 0.062271842347716634, 'passage_875172': 0.05654981701733838, 'passage_2545917': 0.0555749537010568, 'passage_875168': 0.05546921757951235, 'passage_3467970': 0.053956108584827564, 'passage_719994': 0.053678032749965854, 'passage_1386350': 0.052806174039386505, 'passage_4148208': 0.049224057865288086, 'passage_1128856': 0.04912639133090438, 'passage_3467975': 0.04903594876297521, 'passage_1128851': 0.04608481100011851, 'passage_1128849': 0.04598837624211271, 'passage_1128850': 0.04596861454332772, 'passage_1128852': 0.04495475696835524}
query_10704	{'passage_1565868': 0.43825933565387826, 'passage_1565875': 0.3523628229325436, 'passage_1565871': 0.28914032752573293, 'passage_1565869': 0.22168128996845954, 'passage_1565872': 0.21280994603357456, 'passage_1565874': 0.20347319181020923, 'passage_6036174': 0.10317164124805484, 'passage_6036173': 0.08875817228358354, 'passage_6036172': 0.08800113263622836, 'passage_1386350': 0.06389467361986549, 'passage_3467975': 0.06335067108380894, 'passage_6036177': 0.059111309941233314, 'passage_3427791': 0.05846502762007182, 'passage_1128850': 0.05675863225889394, 'passage_2545917': 0.055015565886415804, 'passage_3467970': 0.0539626339032364, 'passage_1128856': 0.05345558557605945, 'passage_4026383': 0.052159744387789794, 'passage_1128849': 0.05212694847672289, 'passage_3467969': 0.052112083597992666, 'passage_875168': 0.05176728654938592, 'passage_1128851': 0.0508498905556256, 'passage_1128852': 0.04907323592039709}
query_10709	{'passage_1565869': 0.3983984288556522, 'passage_1565874': 0.32638115588380073, 'passage_1565871': 0.32339067732742305, 'passage_1565872': 0.19688576886507764, 'passage_1565875': 0.18400392650256928, 'passage_1565868': 0.16624590288655985, 'passage_719994': 0.05886563999958878, 'passage_875168': 0.05797388627101007, 'passage_3427791': 0.05736916892679032, 'passage_4148208': 0.0561961084317676, 'passage_875172': 0.05519183575542894, 'passage_6036173': 0.05281010479689626, 'passage_2545917': 0.052365636566428106, 'passage_3467970': 0.047591093914459204, 'passage_5831021': 0.0469102122617499, 'passage_1386350': 0.04281802811546473, 'passage_3467975': 0.04263289827301081, 'passage_1639019': 0.040871006574557216, 'passage_1128856': 0.039862840707856506, 'passage_4026383': 0.039596141827611855, 'passage_1128851': 0.037708995544024564}
query_10713	{'passage_1565869': 0.544380929711187, 'passage_1565871': 0.36853961240897626, 'passage_1565874': 0.35503151700649455, 'passage_1565875': 0.2103558386625319, 'passage_1565872': 0.20928275899120669, 'passage_1565868': 0.19470527310301905, 'passage_6036173': 0.06064118737401532, 'passage_875168': 0.05938352531790292, 'passage_3427791': 0.057979265216765045, 'passage_719994': 0.057768199103730926, 'passage_875172': 0.05622363685611016, 'passage_4148208': 0.054480503053849806, 'passage_2545917': 0.05405681838510644, 'passage_3467970': 0.04898350592162932, 'passage_5831021': 0.04800146635108391, 'passage_3467975': 0.045719165059471156, 'passage_1386350': 0.04414365784563545, 'passage_1639019': 0.04292475665473772, 'passage_4026383': 0.04233453966071715, 'passage_1128856': 0.04141663784458916, 'passage_6036177': 0.03917292796428003, 'passage_1128849': 0.03898975043456816}
query_10714	{'passage_1565874': 0.3635641508107267, 'passage_1565871': 0.2659237739725926, 'passage_1565875': 0.2600375333879321, 'passage_1565868': 0.21868383972036637, 'passage_1565869': 0.21530567643518975, 'passage_1565872': 0.21123371689974998, 'passage_6036174': 0.09048323432286612, 'passage_6036172': 0.08034759751014439, 'passage_6036173': 0.07406731393268258, 'passage_3467975': 0.06876224728035989, 'passage_3467970': 0.062283582461566414, 'passage_6036177': 0.0585176948890683, 'passage_3467969': 0.0573562276274883, 'passage_875168': 0.0567581775618132, 'passage_2545917': 0.056756604611890166, 'passage_875172': 0.052520637584126006, 'passage_1128850': 0.04748583339863007, 'passage_719994': 0.0465986640618548, 'passage_1128856': 0.0462793401203958, 'passage_3427791': 0.045935145937530515, 'passage_1128849': 0.04558199269037824, 'passage_1679430': 0.0448424793794276, 'passage_1128852': 0.04420982261166388, 'passage_1128851': 0.04407944739072702}
query_10727	{'passage_1565868': 0.33223399353438315, 'passage_1565875': 0.3230674547876957, 'passage_1565871': 0.2772157525942991, 'passage_1565874': 0.22527087471889615, 'passage_1565872': 0.22279161989562082, 'passage_1565869': 0.1733231170441728, 'passage_6036174': 0.11000240129688038, 'passage_6036172': 0.08832139683304097, 'passage_6036173': 0.08185087437204776, 'passage_6036177': 0.07032829295162753, 'passage_3467975': 0.06568684984636733, 'passage_1386350': 0.057270324408910285, 'passage_1128850': 0.05663198026685243, 'passage_875168': 0.053233515074536275, 'passage_3467970': 0.05280901433866682, 'passage_3427791': 0.05279851101088334, 'passage_1128849': 0.052738368949129484, 'passage_1128856': 0.051904204205375, 'passage_2545917': 0.05120789621496834, 'passage_3467969': 0.05096122377128507, 'passage_4026383': 0.04995508893493838, 'passage_1128852': 0.049900344549049014, 'passage_2545912': 0.04935609671174525, 'passage_1128851': 0.048841467473697435}
query_10732	{'passage_1565875': 0.4930243402759356, 'passage_1565868': 0.40818597823068037, 'passage_1565871': 0.32749828951361304, 'passage_1565872': 0.2750948102439987, 'passage_1565874': 0.21763798431642084, 'passage_1565869': 0.18638297740282428, 'passage_6036174': 0.11871689526085213, 'passage_6036172': 0.10446776806573167, 'passage_6036173': 0.09848696106451842, 'passage_6036177': 0.071452056073845, 'passage_3467975': 0.0634101815844968, 'passage_875168': 0.05343360286907055, 'passage_2545917': 0.05304932323604301, 'passage_1386350': 0.05296910071524864, 'passage_3427791': 0.052421728306103095, 'passage_2545912': 0.05125652733753414, 'passage_4026383': 0.05092546993961851, 'passage_3467969': 0.04833290081707423, 'passage_5357679': 0.04828679716600611, 'passage_3467970': 0.04804889790413925, 'passage_1128850': 0.047799246953167195, 'passage_3917816': 0.04603054503202605, 'passage_1128856': 0.04417994854993986, 'passage_1128849': 0.04416719388071499}
query_10739	{'passage_1565875': 0.39094818274097676, 'passage_1565868': 0.32867078825445634, 'passage_1565871': 0.23508985896830056, 'passage_1565872': 0.23060113694684828, 'passage_1565874': 0.1860712392342282, 'passage_1565869': 0.1515675516367126, 'passage_6036174': 0.1375271550350921, 'passage_6036172': 0.11151530928638435, 'passage_6036173': 0.09809243912228015, 'passage_6036177': 0.0829547700173916, 'passage_3467975': 0.06655563650664732, 'passage_1386350': 0.05267836374548236, 'passage_1128850': 0.05261224310527677, 'passage_875168': 0.050636789340963155, 'passage_5357679': 0.050430952594835265, 'passage_3917816': 0.05019926971208352, 'passage_3427791': 0.05017882177216282, 'passage_3467969': 0.04845834603198988, 'passage_4026383': 0.0484341588429751, 'passage_2545912': 0.047997120287659345, 'passage_1128849': 0.047890141171355156, 'passage_2545917': 0.047800589208392884, 'passage_3467970': 0.04743577656623798, 'passage_1128856': 0.046998651052743604}
query_10741	{'passage_1565869': 0.5159137521931327, 'passage_1565871': 0.42364220829293914, 'passage_1565874': 0.4175594412365144, 'passage_1565875': 0.30866032646782293, 'passage_1565872': 0.267069053733521, 'passage_1565868': 0.236306218888257, 'passage_6036173': 0.06357794241967772, 'passage_875168': 0.06210625209359465, 'passage_875172': 0.06010775848859362, 'passage_3427791': 0.058954384136251384, 'passage_2545917': 0.057380200627346, 'passage_719994': 0.05672189902408203, 'passage_3467970': 0.05594976933618515, 'passage_3467975': 0.0527222626556296, 'passage_1386350': 0.05140964995561946, 'passage_4148208': 0.05085150332272076, 'passage_1128856': 0.045310372784759426, 'passage_4026383': 0.04515581869909899, 'passage_1128850': 0.04306117685098911, 'passage_1128849': 0.04286041401324238, 'passage_6036177': 0.04257226834164835, 'passage_1128851': 0.0425377207371387}
query_10752	{'passage_1565868': 0.43825933565387826, 'passage_1565875': 0.3523628229325436, 'passage_1565871': 0.28914032752573293, 'passage_1565869': 0.22168128996845954, 'passage_1565872': 0.21280994603357456, 'passage_1565874': 0.20347319181020923, 'passage_6036174': 0.10317164124805484, 'passage_6036173': 0.08875817228358354, 'passage_6036172': 0.08800113263622836, 'passage_1386350': 0.06389467361986549, 'passage_3467975': 0.06335067108380894, 'passage_6036177': 0.059111309941233314, 'passage_3427791': 0.05846502762007182, 'passage_1128850': 0.05675863225889394, 'passage_2545917': 0.055015565886415804, 'passage_3467970': 0.0539626339032364, 'passage_1128856': 0.05345558557605945, 'passage_4026383': 0.052159744387789794, 'passage_1128849': 0.05212694847672289, 'passage_3467969': 0.052112083597992666, 'passage_875168': 0.05176728654938592, 'passage_1128851': 0.0508498905556256, 'passage_1128852': 0.04907323592039709}
query_10754	{'passage_1565874': 0.3370649140925472, 'passage_1565875': 0.25561068663656994, 'passage_1565871': 0.2365853049889082, 'passage_1565872': 0.22007986100801855, 'passage_1565868': 0.19259030146197392, 'passage_1565869': 0.18669205562329916, 'passage_6036174': 0.09429924371832425, 'passage_6036172': 0.08779532486377974, 'passage_6036173': 0.07589665744660289, 'passage_3467975': 0.07370171209092931, 'passage_6036177': 0.06350473746333589, 'passage_3467970': 0.062101507191460015, 'passage_3467969': 0.05920190660574943, 'passage_875168': 0.057835614467516554, 'passage_2545917': 0.05505771793621916, 'passage_875172': 0.05186737713370995, 'passage_719994': 0.04546155328038801, 'passage_1128850': 0.04500058880420208, 'passage_1128856': 0.043225181885252824, 'passage_1128849': 0.04296626263776057, 'passage_3427791': 0.04289212959082379, 'passage_1679430': 0.04268738505388028, 'passage_1128852': 0.04157859199739316, 'passage_1128851': 0.04115475523180305}
query_10755	{'passage_1565875': 0.4332818575373218, 'passage_1565872': 0.26338232485404783, 'passage_1565874': 0.24050705344427356, 'passage_1565871': 0.23863998941952846, 'passage_1565868': 0.2366344244511897, 'passage_1565869': 0.1609248463814344, 'passage_6036174': 0.13661948541987404, 'passage_6036172': 0.11593758066569228, 'passage_6036173': 0.09671614157945572, 'passage_6036177': 0.08675863766369403, 'passage_3467975': 0.06692176145795435, 'passage_875168': 0.05293533290425216, 'passage_1128850': 0.04793158105933047, 'passage_3467969': 0.047600941179673596, 'passage_3467970': 0.046379396211512214, 'passage_2545917': 0.045723877966868005, 'passage_3427791': 0.045334499390458964, 'passage_4026383': 0.045173906717867446, 'passage_1128849': 0.045097412811223224, 'passage_1128856': 0.044241368472354776, 'passage_1128852': 0.043182704908383926, 'passage_719994': 0.04287621509399335}
query_10768	{'passage_1565875': 0.4271987528216295, 'passage_1565868': 0.4033861590782453, 'passage_1565871': 0.3842810217678604, 'passage_1565874': 0.2622359300144721, 'passage_1565872': 0.2553520037030648, 'passage_1565869': 0.21776915251399276, 'passage_6036174': 0.10479478599428649, 'passage_6036172': 0.08820418279658672, 'passage_6036173': 0.0856614092735522, 'passage_3467975': 0.06481957355657128, 'passage_6036177': 0.06474058103205212, 'passage_1386350': 0.06044485107932897, 'passage_3427791': 0.05654498664538775, 'passage_875168': 0.0556735313469237, 'passage_2545917': 0.0547059402297909, 'passage_1128850': 0.05438000346341953, 'passage_3467970': 0.05351414171088955, 'passage_4026383': 0.05225052121886181, 'passage_3467969': 0.05207449037222621, 'passage_1128856': 0.05078773157826102, 'passage_1128849': 0.05074866889122443, 'passage_2545912': 0.050255770628836634, 'passage_1128851': 0.04812621970354084}
query_10769	{'passage_1565871': 0.4233184528160267, 'passage_1565869': 0.3513752359841664, 'passage_1565875': 0.3015008246273251, 'passage_1565868': 0.2959161103185353, 'passage_1565874': 0.2903409714643492, 'passage_1565872': 0.20565614407563554, 'passage_6036174': 0.07411984730667076, 'passage_6036173': 0.06941289223565437, 'passage_6036172': 0.06530664306527482, 'passage_3427791': 0.062169321419594824, 'passage_2545917': 0.05381401581548175, 'passage_1386350': 0.05248953038390221, 'passage_875168': 0.05069178514906732, 'passage_875172': 0.04905861539011186, 'passage_1128856': 0.04905712811092797, 'passage_3467970': 0.04817092829191649, 'passage_3467975': 0.04803955551671866, 'passage_1128850': 0.047907522747445794, 'passage_1128849': 0.04712871845832177, 'passage_1128851': 0.04707687489093127, 'passage_719994': 0.04628300884541548, 'passage_1128852': 0.04534728616498356}
query_10774	{'passage_1565875': 0.23414745682139865, 'passage_1565868': 0.23364245352361943, 'passage_1565871': 0.2192724300159327, 'passage_1565874': 0.214232506589008, 'passage_1565872': 0.1640431956658796, 'passage_1565869': 0.16254278158973479, 'passage_6036174': 0.1102372552087042, 'passage_6036172': 0.08454081819513497, 'passage_6036173': 0.0823635728757677, 'passage_3467975': 0.07430781984909503, 'passage_1386350': 0.07119692537978241, 'passage_6036177': 0.06627447157954061, 'passage_3467970': 0.06134095352533577, 'passage_3467969': 0.06015328136242354, 'passage_1128850': 0.05892297176028145, 'passage_2545917': 0.05437470202090098, 'passage_1128849': 0.053995606715927146, 'passage_1128856': 0.053741126050664, 'passage_1128851': 0.051817452510815425, 'passage_1679430': 0.05178055406291615, 'passage_875168': 0.05097240621254159, 'passage_1128852': 0.05091005628911947, 'passage_2545912': 0.04950983386903727, 'passage_3427791': 0.047390660922333364}
query_10780	{'passage_1565875': 0.4930243402759356, 'passage_1565868': 0.40818597823068037, 'passage_1565871': 0.32749828951361304, 'passage_1565872': 0.2750948102439987, 'passage_1565874': 0.21763798431642084, 'passage_1565869': 0.18638297740282428, 'passage_6036174': 0.11871689526085213, 'passage_6036172': 0.10446776806573167, 'passage_6036173': 0.09848696106451842, 'passage_6036177': 0.071452056073845, 'passage_3467975': 0.0634101815844968, 'passage_875168': 0.05343360286907055, 'passage_2545917': 0.05304932323604301, 'passage_1386350': 0.05296910071524864, 'passage_3427791': 0.052421728306103095, 'passage_2545912': 0.05125652733753414, 'passage_4026383': 0.05092546993961851, 'passage_3467969': 0.04833290081707423, 'passage_5357679': 0.04828679716600611, 'passage_3467970': 0.04804889790413925, 'passage_1128850': 0.047799246953167195, 'passage_3917816': 0.04603054503202605, 'passage_1128856': 0.04417994854993986, 'passage_1128849': 0.04416719388071499}
query_10809	{'passage_1565869': 0.544380929711187, 'passage_1565871': 0.36853961240897626, 'passage_1565874': 0.35503151700649455, 'passage_1565875': 0.2103558386625319, 'passage_1565872': 0.20928275899120669, 'passage_1565868': 0.19470527310301905, 'passage_6036173': 0.06064118737401532, 'passage_875168': 0.05938352531790292, 'passage_3427791': 0.057979265216765045, 'passage_719994': 0.057768199103730926, 'passage_875172': 0.05622363685611016, 'passage_4148208': 0.054480503053849806, 'passage_2545917': 0.05405681838510644, 'passage_3467970': 0.04898350592162932, 'passage_5831021': 0.04800146635108391, 'passage_3467975': 0.045719165059471156, 'passage_1386350': 0.04414365784563545, 'passage_1639019': 0.04292475665473772, 'passage_4026383': 0.04233453966071715, 'passage_1128856': 0.04141663784458916, 'passage_6036177': 0.03917292796428003, 'passage_1128849': 0.03898975043456816}
query_10811	{'passage_1565875': 0.43421399692850277, 'passage_1565868': 0.2865518997306453, 'passage_1565871': 0.2647834106144833, 'passage_1565872': 0.2610390217524919, 'passage_1565874': 0.2329501615549977, 'passage_1565869': 0.170091859139053, 'passage_6036174': 0.12968003876193918, 'passage_6036172': 0.10708236461243242, 'passage_6036173': 0.09427001235186146, 'passage_6036177': 0.07999091289114597, 'passage_3467975': 0.062290597571827915, 'passage_875168': 0.051599843353831054, 'passage_3427791': 0.0496875902970557, 'passage_1128850': 0.049164327952817645, 'passage_1386350': 0.04797396627368972, 'passage_3917816': 0.04622764359758611, 'passage_1128849': 0.04606905859646048, 'passage_2545912': 0.04576261081853642, 'passage_2545917': 0.04567783918715559, 'passage_3467969': 0.04564345335112012, 'passage_4026383': 0.04556175505638972, 'passage_1128856': 0.045350867440716036, 'passage_3467970': 0.045292120560851946, 'passage_1128852': 0.043964890340764604}
query_10812	{'passage_1565868': 0.3764724804041122, 'passage_1565875': 0.367902879140726, 'passage_1565871': 0.33926324212313785, 'passage_1565874': 0.2952647305416462, 'passage_1565869': 0.2586178426296407, 'passage_1565872': 0.2536335328170798, 'passage_6036174': 0.10470835916470309, 'passage_6036172': 0.09308110019854951, 'passage_6036173': 0.08947388899200057, 'passage_3467975': 0.06471884369554767, 'passage_6036177': 0.062304928698539236, 'passage_1386350': 0.057219702709392604, 'passage_875168': 0.05569127863652581, 'passage_2545917': 0.05478733448044269, 'passage_3467970': 0.05427711487306113, 'passage_3427791': 0.05350218763665534, 'passage_3467969': 0.05226012521710932, 'passage_2545912': 0.04994299718699279, 'passage_1128850': 0.04941336892416002, 'passage_4026383': 0.0490634313046901, 'passage_1128856': 0.04776977992278074, 'passage_1128849': 0.046762586717505494, 'passage_719994': 0.045377601696554346, 'passage_1128851': 0.0449933362319566}
query_10816	{'passage_1565875': 0.4271987528216295, 'passage_1565868': 0.4033861590782453, 'passage_1565871': 0.3842810217678604, 'passage_1565874': 0.2622359300144721, 'passage_1565872': 0.2553520037030648, 'passage_1565869': 0.21776915251399276, 'passage_6036174': 0.10479478599428649, 'passage_6036172': 0.08820418279658672, 'passage_6036173': 0.0856614092735522, 'passage_3467975': 0.06481957355657128, 'passage_6036177': 0.06474058103205212, 'passage_1386350': 0.06044485107932897, 'passage_3427791': 0.05654498664538775, 'passage_875168': 0.0556735313469237, 'passage_2545917': 0.0547059402297909, 'passage_1128850': 0.05438000346341953, 'passage_3467970': 0.05351414171088955, 'passage_4026383': 0.05225052121886181, 'passage_3467969': 0.05207449037222621, 'passage_1128856': 0.05078773157826102, 'passage_1128849': 0.05074866889122443, 'passage_2545912': 0.050255770628836634, 'passage_1128851': 0.04812621970354084}
query_10841	{'passage_1565871': 0.39991193787175194, 'passage_1565869': 0.3865932467753981, 'passage_1565874': 0.3771031031086737, 'passage_1565875': 0.2802296727165764, 'passage_1565872': 0.24576245756417706, 'passage_1565868': 0.2144097222649994, 'passage_6036173': 0.059078838076334766, 'passage_3427791': 0.05803806267873114, 'passage_875168': 0.05731036508073239, 'passage_2545917': 0.054652273074914465, 'passage_875172': 0.05397557258312755, 'passage_719994': 0.05393930552112449, 'passage_3467970': 0.05067565542756437, 'passage_4148208': 0.04943765385137666, 'passage_1386350': 0.04820773993068935, 'passage_3467975': 0.04748918402739073, 'passage_1128856': 0.04372319672311837, 'passage_4026383': 0.042439748018670787, 'passage_1128849': 0.04161926542007482, 'passage_1128850': 0.04157628725313878, 'passage_1128851': 0.04157153349488729, 'passage_1128852': 0.040856062812906484}
query_10844	{'passage_1565875': 0.38507129668500906, 'passage_1565871': 0.29469253225426606, 'passage_1565868': 0.29074578991794714, 'passage_1565872': 0.24182590805479678, 'passage_1565874': 0.2062886424611374, 'passage_1565869': 0.16417926102420166, 'passage_6036174': 0.09904347092462071, 'passage_6036172': 0.08711347391235308, 'passage_6036173': 0.07966376653199386, 'passage_6036177': 0.06357929551808654, 'passage_3467975': 0.06000912232429795, 'passage_3427791': 0.052833760202429574, 'passage_1128850': 0.05260058298114203, 'passage_875168': 0.05146609074367768, 'passage_2545917': 0.050117405311373965, 'passage_1128849': 0.04894953554056036, 'passage_1128856': 0.04857505884401617, 'passage_3467970': 0.04839566498343744, 'passage_4026383': 0.047730135663473235, 'passage_2545912': 0.047720443364738775, 'passage_3467969': 0.047685113515996684, 'passage_1128851': 0.046647661956020756, 'passage_1128852': 0.046525430103911886}
query_10850	{'passage_1565874': 0.3370649140925472, 'passage_1565875': 0.25561068663656994, 'passage_1565871': 0.2365853049889082, 'passage_1565872': 0.22007986100801855, 'passage_1565868': 0.19259030146197392, 'passage_1565869': 0.18669205562329916, 'passage_6036174': 0.09429924371832425, 'passage_6036172': 0.08779532486377974, 'passage_6036173': 0.07589665744660289, 'passage_3467975': 0.07370171209092931, 'passage_6036177': 0.06350473746333589, 'passage_3467970': 0.062101507191460015, 'passage_3467969': 0.05920190660574943, 'passage_875168': 0.057835614467516554, 'passage_2545917': 0.05505771793621916, 'passage_875172': 0.05186737713370995, 'passage_719994': 0.04546155328038801, 'passage_1128850': 0.04500058880420208, 'passage_1128856': 0.043225181885252824, 'passage_1128849': 0.04296626263776057, 'passage_3427791': 0.04289212959082379, 'passage_1679430': 0.04268738505388028, 'passage_1128852': 0.04157859199739316, 'passage_1128851': 0.04115475523180305}
query_10854	{'passage_1565874': 0.3605245155652828, 'passage_1565871': 0.26878700352490625, 'passage_1565875': 0.237318819817945, 'passage_1565872': 0.21985937982331186, 'passage_1565869': 0.19931255927688632, 'passage_1565868': 0.19513531374877285, 'passage_6036174': 0.07589699254869442, 'passage_6036172': 0.07085013184707996, 'passage_6036173': 0.06381834518962513, 'passage_3467975': 0.06257724611171225, 'passage_3467970': 0.06032861494024885, 'passage_875168': 0.05796820708508751, 'passage_2545917': 0.05560581605506433, 'passage_3467969': 0.054652580714874444, 'passage_6036177': 0.05280757819410202, 'passage_875172': 0.05265604241388065, 'passage_719994': 0.04885159323147107, 'passage_3427791': 0.04672271381638256, 'passage_1128850': 0.04612359400101715, 'passage_1128856': 0.045333852597208624, 'passage_4148208': 0.044721569654398594, 'passage_1128849': 0.04471810233084945, 'passage_1128852': 0.04375361353008699, 'passage_1128851': 0.0434453812829419}
query_10867	{'passage_1565868': 0.3399250564615808, 'passage_1565875': 0.32393443210055795, 'passage_1565871': 0.27900136715593576, 'passage_1565872': 0.23327128412939163, 'passage_1565874': 0.2078201297571871, 'passage_1565869': 0.16586597510910642, 'passage_6036174': 0.0981219041341383, 'passage_6036172': 0.08186304761524583, 'passage_6036173': 0.07750116797057033, 'passage_6036177': 0.06568383377933457, 'passage_3467975': 0.06250062585113086, 'passage_1386350': 0.058395311780449995, 'passage_2545917': 0.0550659756501704, 'passage_1128850': 0.05499997167286239, 'passage_875168': 0.05461405582879758, 'passage_2545912': 0.05341940952747681, 'passage_4026383': 0.0533088979164672, 'passage_3427791': 0.05273603486274196, 'passage_3467970': 0.05171579434071319, 'passage_1128849': 0.05079035888897361, 'passage_1128856': 0.050268549305787696, 'passage_3467969': 0.04950576198448759, 'passage_1128852': 0.04854838578011316, 'passage_1128851': 0.04777320992154217}
query_10882	{'passage_1578307': 0.5124253528137043, 'passage_1578305': 0.46851880128142886, 'passage_1578306': 0.46264219900594705, 'passage_1578312': 0.4463381638216805, 'passage_1578311': 0.403428062640883, 'passage_1578304': 0.38216941674431887}
query_10886	{'passage_1578305': 0.43819628727776355, 'passage_1578307': 0.42399033103437406, 'passage_1578311': 0.39301473945372817, 'passage_1578306': 0.3879391305625658, 'passage_1578313': 0.3510668384426584, 'passage_1578312': 0.34896414071240583, 'passage_1578304': 0.32390173674438694}
query_10895	{'passage_1578307': 0.7300057064657098, 'passage_1578313': 0.5859909413459401, 'passage_1578311': 0.5238630158537335, 'passage_1578305': 0.44908529840662287, 'passage_1578306': 0.42548090853324655, 'passage_1578312': 0.4008981224167063}
query_10900	{'passage_1578307': 0.4654876054371319, 'passage_1578305': 0.4560075893653958, 'passage_1578306': 0.4332775159505333, 'passage_1578312': 0.40519860908321753, 'passage_1578311': 0.3994064756985124, 'passage_1578304': 0.39137605539617515}
query_10903	{'passage_1578305': 0.3754845179299307, 'passage_1578312': 0.3265089042839723, 'passage_1578307': 0.31871693275371715, 'passage_1578313': 0.31522679304770446, 'passage_1578306': 0.29414383409851036, 'passage_1578311': 0.28996914954519354, 'passage_1578304': 0.2824635065831492, 'passage_4066010': 0.06421604324048605}
