Query	Passage_Scores
query_7818	{'passage_881364': 0.31156026142224763, 'passage_881362': 0.2686711987845406, 'passage_881358': 0.2285922571070588, 'passage_881363': 0.2092235664197495, 'passage_881360': 0.20774163366247653, 'passage_1406117': 0.19880281409142278, 'passage_1406120': 0.1987047134688899, 'passage_1406125': 0.18896565603081678, 'passage_1406122': 0.18736669960523292, 'passage_1406119': 0.184716402447929, 'passage_3730567': 0.1213712510313474, 'passage_2016861': 0.115994293281831, 'passage_2016868': 0.1141941975125938, 'passage_2016864': 0.10641036126245608, 'passage_2016860': 0.09995740797008293, 'passage_3730565': 0.09945915592431119, 'passage_4175403': 0.09710117736234922, 'passage_2016862': 0.09084420857122016, 'passage_3193114': 0.08929636075417433, 'passage_3193115': 0.08698124136078353, 'passage_3193111': 0.07709954943738725, 'passage_3193110': 0.07697596599995836, 'passage_6368196': 0.07617654998200686, 'passage_1578311': 0.06806930114147054}
query_7819	{'passage_881364': 0.2811888881736804, 'passage_881362': 0.24609847185731665, 'passage_881358': 0.1975635593328996, 'passage_881363': 0.18702509143747392, 'passage_1406120': 0.17946566918459203, 'passage_881360': 0.17924285677739749, 'passage_1406117': 0.17590530351120792, 'passage_1406122': 0.1709425145477274, 'passage_1406119': 0.16880272083872652, 'passage_1406125': 0.16749222017478813, 'passage_3730567': 0.12213638026725844, 'passage_2016861': 0.09883603436326145, 'passage_2016868': 0.0984475611463639, 'passage_2016864': 0.09638449671442617, 'passage_4175403': 0.09575735701997956, 'passage_3730565': 0.09508537203300695, 'passage_3193115': 0.09077068812740702, 'passage_3193114': 0.08931264484305612, 'passage_2016860': 0.08766849879919775, 'passage_6368196': 0.08375089265209117, 'passage_2016862': 0.08134513771813548, 'passage_3193110': 0.0768489086208052, 'passage_3193111': 0.07611116054394461, 'passage_6368191': 0.06847865625214743, 'passage_4175406': 0.06672813142764754}
query_7820	{'passage_881364': 0.3029643351248594, 'passage_881362': 0.2382729789508188, 'passage_881358': 0.22254507957222328, 'passage_881360': 0.17970518828115156, 'passage_881363': 0.17820403908599586, 'passage_1406125': 0.16501642527417812, 'passage_1406117': 0.16456718120498684, 'passage_1406122': 0.156014205538528, 'passage_1406119': 0.15078263599444697, 'passage_3730567': 0.11917869608464496, 'passage_2016868': 0.1074432651416742, 'passage_2016861': 0.10705361214543638, 'passage_2016864': 0.10433474727006523, 'passage_4175403': 0.10109295885732805, 'passage_3730565': 0.0986918280332727, 'passage_3193114': 0.09763935668453047, 'passage_3193115': 0.09604354023706344, 'passage_2016860': 0.09434393116937806, 'passage_2016862': 0.08889325951447441, 'passage_3193111': 0.08418137478667002, 'passage_3193110': 0.08375336775656192, 'passage_1578311': 0.07764802984301278}
query_7821	{'passage_1406125': 0.4367725409080673, 'passage_881364': 0.4120550673816148, 'passage_881363': 0.4018140674847984, 'passage_1406117': 0.3909444658952483, 'passage_881362': 0.38143528755491096, 'passage_1406122': 0.3496226739906149, 'passage_1406119': 0.3086351836493112, 'passage_881360': 0.30747403163222203, 'passage_881358': 0.2841937010875689, 'passage_1406120': 0.26654975078273513, 'passage_2016864': 0.22121632518658838, 'passage_2016861': 0.2165899378540145, 'passage_2016868': 0.21210479377264035, 'passage_2016860': 0.19625701269330725, 'passage_2016862': 0.1703264157808128, 'passage_4175403': 0.16544459279187493, 'passage_3730565': 0.15988294699900046, 'passage_3730567': 0.15057534710122328, 'passage_6368196': 0.07383346995273592, 'passage_4175404': 0.07197209565249571, 'passage_172364': 0.06779608415498974, 'passage_1578311': 0.0656465323445329, 'passage_172366': 0.06414280229426435, 'passage_1578307': 0.06092546540173118}
query_7825	{'passage_881362': 0.3609708774662385, 'passage_881360': 0.3304879598594049, 'passage_881364': 0.32512207655599745, 'passage_881358': 0.29800981661220055, 'passage_1406122': 0.26411206398959103, 'passage_1406119': 0.2506047027785463, 'passage_881363': 0.24606763254028624, 'passage_1406117': 0.23866655037678358, 'passage_1406125': 0.1866318952780484, 'passage_2016864': 0.08637521324806893, 'passage_2016861': 0.08114659057070758, 'passage_3730567': 0.08088259228202185, 'passage_2016868': 0.08054540456791402, 'passage_2016860': 0.07566294625243815, 'passage_334574': 0.0728838135443673, 'passage_4175403': 0.07148293814859893, 'passage_2016862': 0.06511822587783493, 'passage_6368196': 0.05851934737316219, 'passage_1578311': 0.05807937747956869, 'passage_4175406': 0.05622894315379197, 'passage_4175404': 0.05500121219143079, 'passage_172364': 0.05319414134463531, 'passage_1578307': 0.0524565285182245}
query_7831	{'passage_881362': 0.4553198980012156, 'passage_881364': 0.40815249339238735, 'passage_881358': 0.3557127188109059, 'passage_881363': 0.3224865554725395, 'passage_881360': 0.30542652764957956, 'passage_1406117': 0.29810750273456116, 'passage_1406120': 0.2698650758821873, 'passage_1406122': 0.26826960092990804, 'passage_1406119': 0.259497337926709, 'passage_1406125': 0.2579558608205781, 'passage_2016861': 0.11053356486433209, 'passage_2016864': 0.11023230680356975, 'passage_2016868': 0.10785558621993573, 'passage_2016860': 0.10261127500141935, 'passage_4175403': 0.10229919931363837, 'passage_3730567': 0.09270726528286216, 'passage_2016862': 0.08809470220037861, 'passage_3730565': 0.08591350115853257, 'passage_6368196': 0.07402055002652715, 'passage_4175404': 0.06906231306793348, 'passage_4175406': 0.06823913110637037, 'passage_3193115': 0.06350254914934328, 'passage_3193114': 0.06068266141843786, 'passage_172364': 0.059717357187186695, 'passage_1578311': 0.05958319221943223}
query_7834	{'passage_881362': 0.32109292896928976, 'passage_881364': 0.30184796865311925, 'passage_881358': 0.24196429842968406, 'passage_881360': 0.22801180177499536, 'passage_1406122': 0.21452528591581518, 'passage_1406119': 0.20527891727570463, 'passage_881363': 0.1980114930480758, 'passage_1406117': 0.18480866548050146, 'passage_1406125': 0.17001583859146704, 'passage_2016864': 0.08257107290307654, 'passage_3730567': 0.07473061689388467, 'passage_2016868': 0.07275457223784831, 'passage_2016861': 0.07231286823524043, 'passage_4175403': 0.06984346472589602, 'passage_2016860': 0.0679597152813399, 'passage_334574': 0.06216926981599294, 'passage_2016862': 0.059589138090248656, 'passage_4175406': 0.05781885905877679, 'passage_4175404': 0.056929386830535327, 'passage_1578311': 0.0550792174486637, 'passage_1578307': 0.05146302429811373}
query_7841	{'passage_1406125': 0.4367725409080673, 'passage_881364': 0.4120550673816148, 'passage_881363': 0.4018140674847984, 'passage_1406117': 0.3909444658952483, 'passage_881362': 0.38143528755491096, 'passage_1406122': 0.3496226739906149, 'passage_1406119': 0.3086351836493112, 'passage_881360': 0.30747403163222203, 'passage_881358': 0.2841937010875689, 'passage_1406120': 0.26654975078273513, 'passage_2016864': 0.22121632518658838, 'passage_2016861': 0.2165899378540145, 'passage_2016868': 0.21210479377264035, 'passage_2016860': 0.19625701269330725, 'passage_2016862': 0.1703264157808128, 'passage_4175403': 0.16544459279187493, 'passage_3730565': 0.15988294699900046, 'passage_3730567': 0.15057534710122328, 'passage_6368196': 0.07383346995273592, 'passage_4175404': 0.07197209565249571, 'passage_172364': 0.06779608415498974, 'passage_1578311': 0.0656465323445329, 'passage_172366': 0.06414280229426435, 'passage_1578307': 0.06092546540173118}
query_7842	{'passage_881364': 0.48221897523793344, 'passage_881362': 0.2958992005557273, 'passage_881363': 0.2911095654334458, 'passage_1406125': 0.26885922969479975, 'passage_1406122': 0.2551610862242514, 'passage_881358': 0.24080392592124336, 'passage_1406117': 0.2367354236527186, 'passage_881360': 0.22333297262560442, 'passage_1406119': 0.20973235606274188, 'passage_1406120': 0.1903586561526583, 'passage_2016864': 0.18387199154919928, 'passage_4175403': 0.1783112385947792, 'passage_2016868': 0.1554928405944592, 'passage_2016861': 0.14748922884060578, 'passage_2016860': 0.14589459950097763, 'passage_2016862': 0.13420388243584433, 'passage_3730565': 0.12397314285731231, 'passage_3730567': 0.12342833034237914, 'passage_4175404': 0.09978675634947652, 'passage_1578311': 0.07092681950974741, 'passage_1578307': 0.0666312173146339}
query_7845	{'passage_881362': 0.3609708774662385, 'passage_881360': 0.3304879598594049, 'passage_881364': 0.32512207655599745, 'passage_881358': 0.29800981661220055, 'passage_1406122': 0.26411206398959103, 'passage_1406119': 0.2506047027785463, 'passage_881363': 0.24606763254028624, 'passage_1406117': 0.23866655037678358, 'passage_1406125': 0.1866318952780484, 'passage_2016864': 0.08637521324806893, 'passage_2016861': 0.08114659057070758, 'passage_3730567': 0.08088259228202185, 'passage_2016868': 0.08054540456791402, 'passage_2016860': 0.07566294625243815, 'passage_334574': 0.0728838135443673, 'passage_4175403': 0.07148293814859893, 'passage_2016862': 0.06511822587783493, 'passage_6368196': 0.05851934737316219, 'passage_1578311': 0.05807937747956869, 'passage_4175406': 0.05622894315379197, 'passage_4175404': 0.05500121219143079, 'passage_172364': 0.05319414134463531, 'passage_1578307': 0.0524565285182245}
query_7847	{'passage_881362': 0.3991456958269517, 'passage_881364': 0.36166095703548873, 'passage_881360': 0.34096417734005213, 'passage_881358': 0.30189359351309547, 'passage_1406122': 0.26209759227636026, 'passage_1406117': 0.26029786982724845, 'passage_1406119': 0.25122275032354685, 'passage_881363': 0.2477498278435302, 'passage_1406125': 0.1948557716139372, 'passage_2016864': 0.08939624268918009, 'passage_2016861': 0.08553974808924539, 'passage_2016868': 0.08444390970491422, 'passage_3730567': 0.08165022255485108, 'passage_2016860': 0.07902854317028324, 'passage_4175403': 0.07489033663437379, 'passage_334574': 0.0683422747528133, 'passage_2016862': 0.06761544104345407, 'passage_6368196': 0.059200536212289635, 'passage_1578311': 0.05759808404478999, 'passage_4175406': 0.0572064916800465, 'passage_4175404': 0.05621728870458333, 'passage_172364': 0.05402303599633014, 'passage_3193115': 0.05357816413196632}
query_7848	{'passage_881364': 0.3715761481385948, 'passage_881362': 0.2605359233622248, 'passage_881358': 0.25672416766699946, 'passage_881360': 0.21576086247342965, 'passage_881363': 0.17765926775186175, 'passage_1406122': 0.17024351010042124, 'passage_1406117': 0.15473378382235722, 'passage_1406119': 0.1520417281651166, 'passage_1406125': 0.14464290343111014, 'passage_2016864': 0.08712151518705395, 'passage_4175403': 0.07827208659287944, 'passage_3730567': 0.0760933259575116, 'passage_1578311': 0.07486152869808796, 'passage_2016868': 0.07465057377616982, 'passage_2016861': 0.07344393834959502, 'passage_4175404': 0.07273421424189686, 'passage_2016860': 0.07087216938590726, 'passage_4175406': 0.06921370937586196, 'passage_334574': 0.06731132785381713, 'passage_1578307': 0.0671652527177423, 'passage_2016862': 0.06419511647601067, 'passage_1578306': 0.06229334336695449}
query_7859	{'passage_881364': 0.2811888881736804, 'passage_881362': 0.24609847185731665, 'passage_881358': 0.1975635593328996, 'passage_881363': 0.18702509143747392, 'passage_1406120': 0.17946566918459203, 'passage_881360': 0.17924285677739749, 'passage_1406117': 0.17590530351120792, 'passage_1406122': 0.1709425145477274, 'passage_1406119': 0.16880272083872652, 'passage_1406125': 0.16749222017478813, 'passage_3730567': 0.12213638026725844, 'passage_2016861': 0.09883603436326145, 'passage_2016868': 0.0984475611463639, 'passage_2016864': 0.09638449671442617, 'passage_4175403': 0.09575735701997956, 'passage_3730565': 0.09508537203300695, 'passage_3193115': 0.09077068812740702, 'passage_3193114': 0.08931264484305612, 'passage_2016860': 0.08766849879919775, 'passage_6368196': 0.08375089265209117, 'passage_2016862': 0.08134513771813548, 'passage_3193110': 0.0768489086208052, 'passage_3193111': 0.07611116054394461, 'passage_6368191': 0.06847865625214743, 'passage_4175406': 0.06672813142764754}
query_7864	{'passage_881364': 0.4587044450396803, 'passage_881362': 0.24486615239781298, 'passage_881358': 0.22321613787135805, 'passage_881363': 0.20352637009545482, 'passage_1406125': 0.196352912983316, 'passage_881360': 0.18089464850461656, 'passage_4175403': 0.1776109242219116, 'passage_1406122': 0.17478364067300176, 'passage_1406117': 0.17265508045727443, 'passage_2016864': 0.16363536627725248, 'passage_1406119': 0.14901199134070015, 'passage_1406120': 0.1435519684941634, 'passage_2016868': 0.13028009244102118, 'passage_2016861': 0.1230692670569097, 'passage_2016860': 0.1221579795208758, 'passage_4175404': 0.11901708658154372, 'passage_2016862': 0.11873100977968037, 'passage_3730567': 0.11280347690108405, 'passage_3730565': 0.10871453062012915, 'passage_4175406': 0.10738360603010744, 'passage_1578311': 0.08257757554953311, 'passage_1578307': 0.07673796888693254}
query_7869	{'passage_881362': 0.49415871075718126, 'passage_881363': 0.46147288719427904, 'passage_881358': 0.4213184542121471, 'passage_1406117': 0.4180035863829171, 'passage_881360': 0.40370371780005543, 'passage_881364': 0.3784941391274366, 'passage_1406120': 0.37378823930625316, 'passage_1406119': 0.3665799779038784, 'passage_1406122': 0.36328049505083876, 'passage_1406125': 0.34872002243962624, 'passage_2016861': 0.13412733688712275, 'passage_2016868': 0.12769154975997077, 'passage_2016860': 0.12265487080253483, 'passage_2016864': 0.12224887108660734, 'passage_2016862': 0.10100246712254869, 'passage_4175403': 0.0988779556233121, 'passage_3730567': 0.09818454621680704, 'passage_3730565': 0.09565274503022178, 'passage_6368196': 0.08308154489832956, 'passage_4175406': 0.06111288611166619, 'passage_334574': 0.059093734068843565, 'passage_1578311': 0.0585977482625675, 'passage_3193115': 0.05851977847131843, 'passage_172364': 0.05842055202159691}
query_7878	{'passage_881364': 0.31156026142224763, 'passage_881362': 0.2686711987845406, 'passage_881358': 0.2285922571070588, 'passage_881363': 0.2092235664197495, 'passage_881360': 0.20774163366247653, 'passage_1406117': 0.19880281409142278, 'passage_1406120': 0.1987047134688899, 'passage_1406125': 0.18896565603081678, 'passage_1406122': 0.18736669960523292, 'passage_1406119': 0.184716402447929, 'passage_3730567': 0.1213712510313474, 'passage_2016861': 0.115994293281831, 'passage_2016868': 0.1141941975125938, 'passage_2016864': 0.10641036126245608, 'passage_2016860': 0.09995740797008293, 'passage_3730565': 0.09945915592431119, 'passage_4175403': 0.09710117736234922, 'passage_2016862': 0.09084420857122016, 'passage_3193114': 0.08929636075417433, 'passage_3193115': 0.08698124136078353, 'passage_3193111': 0.07709954943738725, 'passage_3193110': 0.07697596599995836, 'passage_6368196': 0.07617654998200686, 'passage_1578311': 0.06806930114147054}
query_7883	{'passage_881364': 0.4679658003645951, 'passage_881362': 0.27950633980440676, 'passage_881363': 0.24039068616030754, 'passage_1406125': 0.22935405363138484, 'passage_881358': 0.22838317190899418, 'passage_1406122': 0.21335994250916218, 'passage_1406117': 0.2123622099577032, 'passage_881360': 0.20536131419847922, 'passage_4175403': 0.18296643961827885, 'passage_1406119': 0.1816989640200568, 'passage_1406120': 0.17103558739299835, 'passage_2016864': 0.16557535909190457, 'passage_2016868': 0.13978549379075106, 'passage_2016861': 0.13290531247603837, 'passage_2016860': 0.1294588216970411, 'passage_2016862': 0.12173395563172357, 'passage_3730567': 0.1217008377160512, 'passage_3730565': 0.11784864541496089, 'passage_4175404': 0.1041700464316144, 'passage_4175406': 0.10005154403075624, 'passage_1578311': 0.07014220811510613, 'passage_172364': 0.0668851742887828, 'passage_3193115': 0.06584758252524626, 'passage_1578307': 0.06518756836857481}
query_7884	{'passage_881364': 0.4587044450396803, 'passage_881362': 0.24486615239781298, 'passage_881358': 0.22321613787135805, 'passage_881363': 0.20352637009545482, 'passage_1406125': 0.196352912983316, 'passage_881360': 0.18089464850461656, 'passage_4175403': 0.1776109242219116, 'passage_1406122': 0.17478364067300176, 'passage_1406117': 0.17265508045727443, 'passage_2016864': 0.16363536627725248, 'passage_1406119': 0.14901199134070015, 'passage_1406120': 0.1435519684941634, 'passage_2016868': 0.13028009244102118, 'passage_2016861': 0.1230692670569097, 'passage_2016860': 0.1221579795208758, 'passage_4175404': 0.11901708658154372, 'passage_2016862': 0.11873100977968037, 'passage_3730567': 0.11280347690108405, 'passage_3730565': 0.10871453062012915, 'passage_4175406': 0.10738360603010744, 'passage_1578311': 0.08257757554953311, 'passage_1578307': 0.07673796888693254}
query_7889	{'passage_881362': 0.49415871075718126, 'passage_881363': 0.46147288719427904, 'passage_881358': 0.4213184542121471, 'passage_1406117': 0.4180035863829171, 'passage_881360': 0.40370371780005543, 'passage_881364': 0.3784941391274366, 'passage_1406120': 0.37378823930625316, 'passage_1406119': 0.3665799779038784, 'passage_1406122': 0.36328049505083876, 'passage_1406125': 0.34872002243962624, 'passage_2016861': 0.13412733688712275, 'passage_2016868': 0.12769154975997077, 'passage_2016860': 0.12265487080253483, 'passage_2016864': 0.12224887108660734, 'passage_2016862': 0.10100246712254869, 'passage_4175403': 0.0988779556233121, 'passage_3730567': 0.09818454621680704, 'passage_3730565': 0.09565274503022178, 'passage_6368196': 0.08308154489832956, 'passage_4175406': 0.06111288611166619, 'passage_334574': 0.059093734068843565, 'passage_1578311': 0.0585977482625675, 'passage_3193115': 0.05851977847131843, 'passage_172364': 0.05842055202159691}
query_7900	{'passage_881364': 0.3029643351248594, 'passage_881362': 0.2382729789508188, 'passage_881358': 0.22254507957222328, 'passage_881360': 0.17970518828115156, 'passage_881363': 0.17820403908599586, 'passage_1406125': 0.16501642527417812, 'passage_1406117': 0.16456718120498684, 'passage_1406122': 0.156014205538528, 'passage_1406119': 0.15078263599444697, 'passage_3730567': 0.11917869608464496, 'passage_2016868': 0.1074432651416742, 'passage_2016861': 0.10705361214543638, 'passage_2016864': 0.10433474727006523, 'passage_4175403': 0.10109295885732805, 'passage_3730565': 0.0986918280332727, 'passage_3193114': 0.09763935668453047, 'passage_3193115': 0.09604354023706344, 'passage_2016860': 0.09434393116937806, 'passage_2016862': 0.08889325951447441, 'passage_3193111': 0.08418137478667002, 'passage_3193110': 0.08375336775656192, 'passage_1578311': 0.07764802984301278}
query_7904	{'passage_881364': 0.4587044450396803, 'passage_881362': 0.24486615239781298, 'passage_881358': 0.22321613787135805, 'passage_881363': 0.20352637009545482, 'passage_1406125': 0.196352912983316, 'passage_881360': 0.18089464850461656, 'passage_4175403': 0.1776109242219116, 'passage_1406122': 0.17478364067300176, 'passage_1406117': 0.17265508045727443, 'passage_2016864': 0.16363536627725248, 'passage_1406119': 0.14901199134070015, 'passage_1406120': 0.1435519684941634, 'passage_2016868': 0.13028009244102118, 'passage_2016861': 0.1230692670569097, 'passage_2016860': 0.1221579795208758, 'passage_4175404': 0.11901708658154372, 'passage_2016862': 0.11873100977968037, 'passage_3730567': 0.11280347690108405, 'passage_3730565': 0.10871453062012915, 'passage_4175406': 0.10738360603010744, 'passage_1578311': 0.08257757554953311, 'passage_1578307': 0.07673796888693254}
query_7924	{'passage_903198': 0.21112120383691738, 'passage_903205': 0.20586787926868932, 'passage_903201': 0.19741182389336406, 'passage_903203': 0.18468796729407716, 'passage_406460': 0.057722082341751066, 'passage_406462': 0.05678176997801565, 'passage_406465': 0.05161564709299087, 'passage_867076': 0.04239049027488919, 'passage_222579': 0.040082077250089866, 'passage_867081': 0.03860165595394743, 'passage_1853577': 0.038192093653555206, 'passage_4562795': 0.03777051598891406, 'passage_4298027': 0.037020383353014254, 'passage_1538223': 0.03673768092693602, 'passage_5151304': 0.03666482976868929, 'passage_222572': 0.03582431566551375}
query_7929	{'passage_903203': 0.6032605780266886, 'passage_903205': 0.5440792214442954, 'passage_903202': 0.3715465899687584, 'passage_903201': 0.3481427134371259, 'passage_903198': 0.33735990995580456, 'passage_406460': 0.055165314014517706, 'passage_406465': 0.05152936016849334, 'passage_406462': 0.05064863715274585, 'passage_1853577': 0.04303239297734659, 'passage_4562795': 0.041507572433736435, 'passage_4298027': 0.0409907526700312, 'passage_6610802': 0.03972089127895294, 'passage_739807': 0.03795126520239588, 'passage_4562792': 0.03743308673532347, 'passage_222579': 0.036749441367018874}
query_7932	{'passage_903205': 0.267362549268121, 'passage_903203': 0.2498738507888181, 'passage_903198': 0.24231388008860755, 'passage_406460': 0.08387604170829231, 'passage_406462': 0.0826086463211272, 'passage_3316294': 0.05545092533360717, 'passage_5151304': 0.04484077269668047, 'passage_1853577': 0.04443333279460992, 'passage_4562795': 0.04148777637349194, 'passage_867076': 0.03856100253986117}
query_7939	{'passage_903203': 0.3204245125057758, 'passage_903205': 0.26816629420053006, 'passage_903198': 0.25550527036933207, 'passage_903201': 0.2197580551720542, 'passage_903202': 0.20998175079041698, 'passage_406460': 0.05825147792697982, 'passage_1853577': 0.04740941366289949, 'passage_903580': 0.04190032178217921, 'passage_739807': 0.04011660172691021, 'passage_2136580': 0.03768778189066316}
query_7943	{'passage_903202': 0.12164955747857843, 'passage_903203': 0.1060886097813345, 'passage_903201': 0.10348029791989509, 'passage_903205': 0.10318535744928561, 'passage_903198': 0.10215969524545902, 'passage_406460': 0.05382004271947237, 'passage_2136580': 0.05091460968812763, 'passage_3316294': 0.03942456118243381, 'passage_1538223': 0.0389387271757677, 'passage_903580': 0.03831355410668604, 'passage_3034360': 0.03687949687847724, 'passage_1538231': 0.0368244502513815, 'passage_903581': 0.03610216588901928, 'passage_903583': 0.033782684027846906, 'passage_1853577': 0.03367495276903307, 'passage_903582': 0.03318055247185609, 'passage_903579': 0.03126160486094259, 'passage_739807': 0.0299256573255331, 'passage_4963393': 0.02753786424743709}
query_7950	{'passage_903198': 0.47760802428049326, 'passage_903203': 0.3747730770908894, 'passage_903205': 0.3689157283440134, 'passage_903201': 0.3197985886619006, 'passage_903202': 0.285101262328203}
query_7951	{'passage_903198': 0.364912094964704, 'passage_903205': 0.31043164180072497, 'passage_903203': 0.2159120707048117, 'passage_903201': 0.21135501900613665, 'passage_406460': 0.07573268681401982, 'passage_3316294': 0.05156603829733607, 'passage_3316293': 0.045611527738071124, 'passage_867076': 0.04483997501086951, 'passage_3316295': 0.04325327869727043, 'passage_1853577': 0.04277791081687217, 'passage_428250': 0.04095342825288259, 'passage_428252': 0.04014966680136602, 'passage_428244': 0.0399787496971054, 'passage_4298031': 0.03959537329815414}
query_7954	{'passage_903198': 0.5105585381724171, 'passage_903205': 0.4332177272759431, 'passage_903203': 0.37884369985966587, 'passage_903201': 0.3488466810639494, 'passage_406460': 0.06658050666158012, 'passage_406462': 0.06213976658800201, 'passage_1853577': 0.04343241031430516, 'passage_5151304': 0.04108704885720521, 'passage_4562795': 0.04028316725748563, 'passage_3316294': 0.03947582612976281, 'passage_4298027': 0.03732835895142355, 'passage_4562792': 0.03713802173141299, 'passage_3316293': 0.03507555734192843, 'passage_222579': 0.034694067157671656, 'passage_1538223': 0.03260250560516666, 'passage_867078': 0.03211440364173072}
query_7956	{'passage_903198': 0.2360415249343966, 'passage_903201': 0.17041021922759336, 'passage_903205': 0.16975614760024504, 'passage_903202': 0.16625609063236124, 'passage_903203': 0.1548694873966432, 'passage_3316294': 0.04857066679375819, 'passage_3316293': 0.04817893604862484}
query_7958	{'passage_903198': 0.2032704690810622, 'passage_903201': 0.15807496881268168, 'passage_903202': 0.13920798453649189, 'passage_903205': 0.1382051021803496, 'passage_903203': 0.129235825452274, 'passage_903580': 0.055811157033467326}
query_7967	{'passage_903198': 0.7646219701120731, 'passage_903205': 0.5584706997770612, 'passage_903203': 0.3980045795041594, 'passage_903201': 0.3645682390266864, 'passage_406462': 0.06146280605851864, 'passage_406460': 0.06141382715035914, 'passage_406465': 0.05016333835938496, 'passage_5151304': 0.04324779839723981, 'passage_3316294': 0.04286467509194095, 'passage_867076': 0.03941542645034384, 'passage_1853577': 0.03907984426586582, 'passage_3316293': 0.03796103658810134, 'passage_4562795': 0.037662189792921755, 'passage_4298027': 0.035111127956343045, 'passage_222579': 0.03458257357107108}
query_7968	{'passage_903198': 0.8213706959848226, 'passage_903205': 0.5157385058176946, 'passage_903201': 0.46397080868918333, 'passage_903203': 0.45083807971828727, 'passage_406460': 0.053305082244217976, 'passage_406462': 0.053024160574567304, 'passage_406465': 0.04593038133215515, 'passage_5151304': 0.040786022122712214, 'passage_1853577': 0.038944355760307484, 'passage_867076': 0.03730010230411086, 'passage_4562795': 0.036831328883454084, 'passage_3316294': 0.03643306374340047, 'passage_4298027': 0.03468176584977872, 'passage_222579': 0.03406143841713672, 'passage_3316293': 0.033316671437899396}
query_7969	{'passage_903205': 0.6207526972475038, 'passage_903203': 0.5863129470212003, 'passage_903198': 0.5179673093977686, 'passage_406460': 0.05263194350960459, 'passage_406462': 0.049518611034358936, 'passage_406465': 0.04791831599821785, 'passage_1853577': 0.04078793545529965, 'passage_4562795': 0.03845901054282482, 'passage_4298027': 0.037890836334879566, 'passage_5151304': 0.03761766192020909, 'passage_867076': 0.03637063909877913}
query_7970	{'passage_903198': 0.42795705906093784, 'passage_903203': 0.36940768603385143, 'passage_903205': 0.3589778174373493, 'passage_903201': 0.27214583564377987, 'passage_903202': 0.25250103283382813}
query_7972	{'passage_903198': 0.3135936195041313, 'passage_903205': 0.2555069824941258, 'passage_903203': 0.20854555137681283, 'passage_903201': 0.1871982795437564, 'passage_406462': 0.08337379802840039, 'passage_406460': 0.08204286559410509, 'passage_406466': 0.06485142430754542, 'passage_406461': 0.06380590682025634, 'passage_406465': 0.06017080958830577, 'passage_3316294': 0.05448092765087643, 'passage_5151304': 0.048732838195972766, 'passage_6779132': 0.04719357007548236, 'passage_6779129': 0.04618343284704579, 'passage_2136580': 0.0460271748250847, 'passage_102386': 0.04521273453414386, 'passage_3316293': 0.045114840676459884, 'passage_3316295': 0.04380812354533162}
query_7986	{'passage_903205': 0.7209531012188627, 'passage_903203': 0.5623202862506175, 'passage_903198': 0.46000101755188133, 'passage_406460': 0.05504460783269634, 'passage_406462': 0.052047024661970746, 'passage_406465': 0.049610642637078414, 'passage_1853577': 0.04062772236214809, 'passage_4562795': 0.03906837636364399, 'passage_4298027': 0.03860701124524038, 'passage_867076': 0.03764454493289549}
query_8000	{'passage_903202': 0.16838598751519793, 'passage_903203': 0.155117867696985, 'passage_903201': 0.1362667968794779, 'passage_903198': 0.1312500899485958, 'passage_903205': 0.12927245469790538, 'passage_406460': 0.048329666196386775, 'passage_2136580': 0.03986320441495665, 'passage_903580': 0.037834432501565145, 'passage_903581': 0.03624788033411007, 'passage_1538223': 0.03616642814864062, 'passage_739807': 0.03562930485188865, 'passage_1853577': 0.03544016879055132, 'passage_1538231': 0.03518196430318183, 'passage_903583': 0.031929198015756194, 'passage_3316294': 0.03187328889066678, 'passage_903582': 0.03184301610634542, 'passage_3034360': 0.03122536546268254, 'passage_903579': 0.030740682714644595, 'passage_4963393': 0.02553991634848339}
query_8001	{'passage_903202': 0.17470256895241554, 'passage_903198': 0.1665829575546608, 'passage_903201': 0.1515385065385319, 'passage_903205': 0.13949429962025042, 'passage_903203': 0.13248810739907627, 'passage_406460': 0.044215094531794064, 'passage_3316294': 0.042133192150390575, 'passage_903580': 0.03866934862744096, 'passage_1538223': 0.03803611620093121, 'passage_3316293': 0.037193646415079655, 'passage_1538231': 0.03612620385120208, 'passage_903581': 0.03561968044830361}
query_8008	{'passage_903198': 0.8129157793057543, 'passage_903202': 0.7682332030132186, 'passage_903201': 0.6203629965943163, 'passage_903205': 0.6004772256070824, 'passage_903203': 0.5178464750598254, 'passage_406460': 0.0510937658792848, 'passage_406462': 0.05055967943228871}
query_8009	{'passage_903205': 0.6031547853455493, 'passage_903198': 0.48874448474229765, 'passage_903203': 0.4833095150653795, 'passage_406460': 0.04964598844262388, 'passage_406462': 0.046347461512356844, 'passage_406465': 0.045988981336615165, 'passage_1853577': 0.040228081483940616, 'passage_4562795': 0.03810670120406421, 'passage_4298027': 0.03787088383840159, 'passage_867076': 0.0368947543705702}
query_8017	{'passage_903203': 0.35287820547935556, 'passage_903198': 0.3175814554555742, 'passage_903202': 0.27537862794204904, 'passage_903205': 0.27217216638847463, 'passage_903201': 0.23076868898509223, 'passage_406460': 0.060480398154041416, 'passage_3316294': 0.04431595369234098, 'passage_2136580': 0.04421772350486125, 'passage_903580': 0.04085289519699691, 'passage_1853577': 0.03961745423272497}
