Query	Passage_Scores
query_4573	{'passage_554479': 0.2576392580182799, 'passage_288134': 0.22322965734675213, 'passage_554478': 0.1975531932140923, 'passage_554476': 0.180830229072166, 'passage_334574': 0.16534116861111142, 'passage_961737': 0.06732284075821705, 'passage_6368194': 0.061544377818552626, 'passage_6368196': 0.05806938092719474, 'passage_2153177': 0.05562280614523939, 'passage_961738': 0.055091996700406265, 'passage_3163395': 0.05456052329051865, 'passage_6368191': 0.05293212094890377, 'passage_2759426': 0.05159493300899024, 'passage_2629972': 0.05113486297076172, 'passage_16521': 0.050932653306452615, 'passage_2759419': 0.04951321904524664, 'passage_1639020': 0.04946809494072793, 'passage_6368199': 0.04937043485812485, 'passage_961736': 0.04819762231033145, 'passage_4950835': 0.046714321174101146, 'passage_8238449': 0.0458525373812958, 'passage_4703541': 0.04549653010303874, 'passage_2859090': 0.04537651381273564, 'passage_2859093': 0.04525039498779133, 'passage_2153174': 0.04480581622174395}
query_4574	{'passage_554479': 0.2725490717729966, 'passage_554478': 0.21258068124830512, 'passage_288134': 0.20586668693787263, 'passage_554476': 0.20166672143844344, 'passage_334574': 0.17513942071993086, 'passage_961737': 0.0860925140418516, 'passage_961738': 0.061570592184280466, 'passage_961736': 0.057339447782115346, 'passage_6368194': 0.05197753622551855, 'passage_2759419': 0.0478568835551303, 'passage_6368196': 0.04753014375546596, 'passage_4066013': 0.046292440709860404, 'passage_6368191': 0.045819802138869534, 'passage_2153177': 0.045425626546725474, 'passage_1639020': 0.04501061804233082, 'passage_6368199': 0.044811476374632335, 'passage_2859090': 0.04225102631952244, 'passage_2859095': 0.042158764710906856, 'passage_16521': 0.04209749740009515, 'passage_1639025': 0.04111068027684644}
query_4584	{'passage_554479': 0.25987216498158644, 'passage_554476': 0.2140739161469911, 'passage_334574': 0.1884379883222576, 'passage_288134': 0.18554034994345223, 'passage_554478': 0.18047163101411454, 'passage_961737': 0.09298252302691383, 'passage_961736': 0.062254902073322176, 'passage_961738': 0.05984696951645703, 'passage_2759419': 0.051205690629793965, 'passage_6368194': 0.05004335821945063, 'passage_4066013': 0.04874412439718734, 'passage_1639020': 0.047500456621395945, 'passage_6368196': 0.04663199116538365, 'passage_6368191': 0.04484834829123596, 'passage_1639025': 0.044499191007466715, 'passage_1639027': 0.044105938780336106, 'passage_2859090': 0.04382099761515918}
query_4587	{'passage_554478': 0.17579879543644678, 'passage_554479': 0.17525132574933702, 'passage_288134': 0.16664823097491235, 'passage_554476': 0.1652570794290282, 'passage_334574': 0.15451610013096123, 'passage_961737': 0.08455638892824108, 'passage_961738': 0.06642095123683206, 'passage_2759419': 0.0592271131017426, 'passage_961736': 0.05684608161499438, 'passage_2859090': 0.05657020881502725, 'passage_1639020': 0.05611391288397438, 'passage_2859095': 0.055095302444836625, 'passage_2859093': 0.05410152724704586, 'passage_16521': 0.05409447155586493, 'passage_2859089': 0.05364828451738031, 'passage_6368194': 0.05356826666796578, 'passage_3163395': 0.053003206345023396, 'passage_6368196': 0.051602225233066255, 'passage_1639027': 0.04995108625604002, 'passage_1639025': 0.0494807049594295, 'passage_2629972': 0.04910478881219278, 'passage_2153177': 0.04908072864450468, 'passage_6368191': 0.04815357180150774}
query_4590	{'passage_554478': 0.4198198246933003, 'passage_554479': 0.41347450630056964, 'passage_288134': 0.4132417736725091, 'passage_334574': 0.3600592259210291, 'passage_554476': 0.35449371026449833, 'passage_961737': 0.09740743155061028, 'passage_961736': 0.06338256545043655, 'passage_961738': 0.060976667832964376, 'passage_6368194': 0.059608927828654776, 'passage_4066013': 0.05949955450562037, 'passage_6368196': 0.05316391876757951, 'passage_6368191': 0.05095614696750864, 'passage_3163395': 0.04994497162976987, 'passage_3796700': 0.04978080467617007, 'passage_2759419': 0.048654120858423036, 'passage_2153177': 0.04856231688906358, 'passage_2859095': 0.04841355857907961, 'passage_16521': 0.04841021034451159, 'passage_2759426': 0.04723696189694883, 'passage_1639020': 0.047127638190179205, 'passage_2859093': 0.04693658161148546, 'passage_2859090': 0.04641630973265652, 'passage_2859089': 0.0446203502540734, 'passage_2759421': 0.04190207317933652}
query_4596	{'passage_554478': 0.5244794347186941, 'passage_288134': 0.30382507888634414, 'passage_554479': 0.2237185970746543, 'passage_334574': 0.22001521210872965, 'passage_554476': 0.18062864199338194, 'passage_961737': 0.11866807147810741, 'passage_961736': 0.08713823218097286, 'passage_4066013': 0.07598870186936196, 'passage_961738': 0.07196326892598306, 'passage_3796700': 0.05718005049693373, 'passage_2759419': 0.05182583747377791, 'passage_16521': 0.04662405813561354, 'passage_6368194': 0.045628739782129085, 'passage_3163395': 0.04531725788411194, 'passage_2859093': 0.04494445593430297, 'passage_2859095': 0.04469931413812623, 'passage_2153177': 0.04449051718263221, 'passage_3316291': 0.043702327902585957, 'passage_2859090': 0.043091529224369866, 'passage_1601553': 0.0428884349156592, 'passage_2859089': 0.042617715945215275, 'passage_4994210': 0.04227534449814764, 'passage_1639020': 0.04205363770109902}
query_4598	{'passage_554479': 0.38412022498150816, 'passage_288134': 0.3444043561411298, 'passage_554478': 0.3342561501660862, 'passage_334574': 0.24038288825938844, 'passage_554476': 0.21515900242287989, 'passage_961737': 0.09311879346526244, 'passage_961738': 0.0678220305517159, 'passage_961736': 0.06364559843122469, 'passage_6368194': 0.060702607952579604, 'passage_2759419': 0.059484486988030896, 'passage_2759426': 0.058861205510147896, 'passage_6368196': 0.055352788931277055, 'passage_2153177': 0.05436408532500031, 'passage_16521': 0.05395404302567702, 'passage_1639020': 0.053385663271412545, 'passage_3163395': 0.053003276004192544, 'passage_6368191': 0.05202593199031216, 'passage_2759421': 0.04990586394223418, 'passage_2859090': 0.04913676452953289, 'passage_4066013': 0.04863374813880999, 'passage_3316291': 0.04861424441781206, 'passage_2629972': 0.04856042326379457, 'passage_2859093': 0.04852103249110082, 'passage_2859089': 0.04785848679876158, 'passage_2859095': 0.04778843321857452, 'passage_1639025': 0.04572463164368918}
query_4607	{'passage_554478': 0.17579879543644678, 'passage_554479': 0.17525132574933702, 'passage_288134': 0.16664823097491235, 'passage_554476': 0.1652570794290282, 'passage_334574': 0.15451610013096123, 'passage_961737': 0.08455638892824108, 'passage_961738': 0.06642095123683206, 'passage_2759419': 0.0592271131017426, 'passage_961736': 0.05684608161499438, 'passage_2859090': 0.05657020881502725, 'passage_1639020': 0.05611391288397438, 'passage_2859095': 0.055095302444836625, 'passage_2859093': 0.05410152724704586, 'passage_16521': 0.05409447155586493, 'passage_2859089': 0.05364828451738031, 'passage_6368194': 0.05356826666796578, 'passage_3163395': 0.053003206345023396, 'passage_6368196': 0.051602225233066255, 'passage_1639027': 0.04995108625604002, 'passage_1639025': 0.0494807049594295, 'passage_2629972': 0.04910478881219278, 'passage_2153177': 0.04908072864450468, 'passage_6368191': 0.04815357180150774}
query_4612	{'passage_113921': 0.5368449370063514, 'passage_555227': 0.4530660212257716, 'passage_555228': 0.32532237845044365, 'passage_555230': 0.2828943729017797, 'passage_3917762': 0.06970982338844724, 'passage_5177381': 0.0580515127863586, 'passage_922442': 0.053665758156666826, 'passage_251899': 0.05187949985283817, 'passage_1198283': 0.051141666533991215, 'passage_1198276': 0.050548277696351306, 'passage_5720196': 0.04701477165438041, 'passage_922450': 0.046769319478380304, 'passage_346538': 0.046256229909730655, 'passage_1517071': 0.04564754655373313, 'passage_251895': 0.04528890455840325, 'passage_1198275': 0.04514893202000833, 'passage_251893': 0.04514498216860095, 'passage_922444': 0.04454941605846867, 'passage_238030': 0.04358833578179187, 'passage_283486': 0.04100697541085546, 'passage_5729320': 0.04090125876084027}
query_4620	{'passage_555229': 0.3667672768368157, 'passage_555230': 0.3588375258410106, 'passage_555228': 0.35410814176222666, 'passage_113921': 0.33518757304978136, 'passage_555227': 0.2300461495421468, 'passage_3917762': 0.07437035182974808, 'passage_5177381': 0.05871459027344924, 'passage_238030': 0.05163217745773312}
query_4632	{'passage_555227': 0.41767595198848634, 'passage_113921': 0.3055886168052427, 'passage_555230': 0.2738369757094987, 'passage_555228': 0.2581937008576197, 'passage_976900': 0.0731523073379244, 'passage_3917762': 0.07092273221812453, 'passage_5177381': 0.06702345573776168, 'passage_922442': 0.06496922472157732, 'passage_1198283': 0.06356635670437608, 'passage_251899': 0.06281579723069404, 'passage_400171': 0.06129618143615729, 'passage_922450': 0.05969501445484755, 'passage_1198276': 0.05926713710328962, 'passage_251895': 0.056344748767432735, 'passage_5729320': 0.055643137097812004, 'passage_251893': 0.0555895082575959, 'passage_922444': 0.05472580055108127}
query_4638	{'passage_555227': 0.3130425695608694, 'passage_113921': 0.23213084539791465, 'passage_555230': 0.1842689804920618, 'passage_555228': 0.16274741806848833, 'passage_3917762': 0.09619974775191266, 'passage_251899': 0.0865497060502358, 'passage_251893': 0.081335540590801, 'passage_251895': 0.07912267947526366, 'passage_922442': 0.07826245315922556, 'passage_346538': 0.07548223243350188, 'passage_976900': 0.07372970153783236, 'passage_1198283': 0.07053064527305006, 'passage_922450': 0.06999451498562433, 'passage_400171': 0.06883624626608122, 'passage_1198276': 0.06629860802175125, 'passage_5720196': 0.06575964856044444, 'passage_922444': 0.0640812201263397}
query_4639	{'passage_555227': 0.2834247334697262, 'passage_113921': 0.1993618221910708, 'passage_555230': 0.17447751222203298, 'passage_555228': 0.15809003088588913, 'passage_3917762': 0.09474959906255277, 'passage_251899': 0.09343018240883344, 'passage_251893': 0.08703083115837662, 'passage_976900': 0.08636476249471553, 'passage_251895': 0.08493364477281153, 'passage_922442': 0.07827885887310491, 'passage_346538': 0.07633508095991318, 'passage_1198283': 0.0720677080772067, 'passage_922450': 0.07051323864416074, 'passage_400171': 0.06848177344084584, 'passage_1198276': 0.0670460102381906, 'passage_1198275': 0.06528358915868815, 'passage_5720196': 0.0649976730183838}
query_4640	{'passage_555229': 0.331681215504477, 'passage_555227': 0.3213762548704474, 'passage_555230': 0.23016077266047533, 'passage_113921': 0.21977682474525442, 'passage_555228': 0.2145639372657273, 'passage_3917762': 0.09893096259937792}
query_4641	{'passage_555229': 0.34703885763687586, 'passage_555227': 0.3459922620610523, 'passage_555230': 0.2478899556501973, 'passage_113921': 0.24413961858865654, 'passage_555228': 0.2290480210756582, 'passage_976901': 0.09430976059119066, 'passage_3917762': 0.09413725841549793}
query_4644	{'passage_555227': 0.25171508223652445, 'passage_555229': 0.20487428689429552, 'passage_555230': 0.19073851105229933, 'passage_113921': 0.1635845907508424, 'passage_555228': 0.15030320055134352, 'passage_976901': 0.13418719771076654, 'passage_976908': 0.13192244627779134, 'passage_976900': 0.12570468491658376}
query_4645	{'passage_555229': 0.43920816299974264, 'passage_555227': 0.26252390483696814, 'passage_555230': 0.2536373672399964, 'passage_555228': 0.24011852768850686, 'passage_113921': 0.22189614442229819, 'passage_3917762': 0.10698686323966372}
query_4649	{'passage_555229': 0.31051313564129, 'passage_555227': 0.2518902711788088, 'passage_555230': 0.23989186997051845, 'passage_113921': 0.19089136434375648, 'passage_555228': 0.1846052330789353, 'passage_3917762': 0.10277512921109633}
query_4662	{'passage_555227': 0.4695239052546903, 'passage_113921': 0.3552062353324098, 'passage_555228': 0.22054246775733388, 'passage_555230': 0.19052318941596783, 'passage_3917762': 0.07585376684643308, 'passage_922442': 0.06737967639082824, 'passage_251899': 0.06492953380146393, 'passage_922450': 0.05886713373364237, 'passage_251893': 0.058609853787176584, 'passage_400171': 0.05839677523570129, 'passage_976900': 0.05791386884651186, 'passage_346538': 0.057243855449349734, 'passage_5177381': 0.05720338959607776, 'passage_251895': 0.057120115028365434, 'passage_1198276': 0.05586484553232017, 'passage_1198283': 0.0558061371945658, 'passage_922444': 0.05454624712828733, 'passage_1198275': 0.05280040927772839, 'passage_5720196': 0.05151576041753884}
query_4668	{'passage_555227': 0.6050312327926695, 'passage_113921': 0.45941624389412467, 'passage_555230': 0.29258459234339235, 'passage_555228': 0.23515950547497708, 'passage_3917762': 0.07946147439166769, 'passage_922442': 0.07094298619743798, 'passage_922450': 0.06443128533908547, 'passage_1198283': 0.06424357977957415, 'passage_251899': 0.06401211947799677, 'passage_400171': 0.06396755161202866, 'passage_976900': 0.06311699766732734, 'passage_346538': 0.061681543474796416, 'passage_1198276': 0.060126673730553436, 'passage_251893': 0.05906343059353333, 'passage_5177381': 0.058935424043404454, 'passage_251895': 0.0574996227256096, 'passage_922444': 0.057406135859980424, 'passage_5720196': 0.056446279253488774}
query_4669	{'passage_555227': 0.4835085278741966, 'passage_113921': 0.2664589360179226, 'passage_555230': 0.21860200542030703, 'passage_555228': 0.18268043238177037, 'passage_976900': 0.08166140766231213, 'passage_922442': 0.07842436269156884, 'passage_922450': 0.0750957499832421, 'passage_3917762': 0.07326282910849116, 'passage_400171': 0.07291484059047375, 'passage_251899': 0.07210416683910771, 'passage_1198283': 0.0700658771920414, 'passage_251893': 0.06911530450797045, 'passage_251895': 0.06589510359963566, 'passage_346538': 0.06563394224601524, 'passage_1198276': 0.06476106504387426, 'passage_922444': 0.06420674382996631, 'passage_5177381': 0.061934844890893695, 'passage_1198275': 0.05791844966001921, 'passage_1517071': 0.0578487730240099, 'passage_5720196': 0.05578115243016952}
query_4672	{'passage_555227': 0.38385913357814505, 'passage_113921': 0.2921484490489802, 'passage_555230': 0.24427278895716856, 'passage_555228': 0.24244397250645985, 'passage_3917762': 0.08305193953313807, 'passage_251899': 0.06852542150883191, 'passage_922442': 0.0654890443509085, 'passage_976900': 0.0645513657384777, 'passage_1198283': 0.06322185869125146, 'passage_1198276': 0.062312822516626856, 'passage_5177381': 0.061561931095994636, 'passage_922450': 0.06001375894916119, 'passage_251895': 0.05907198191869572, 'passage_400171': 0.058170327679580115, 'passage_251893': 0.057687874713741434, 'passage_1198275': 0.05553328853258316, 'passage_346538': 0.05523843097888461, 'passage_5720196': 0.05477217835300099}
query_4674	{'passage_555227': 0.37359942644379257, 'passage_113921': 0.2894903033841262, 'passage_555230': 0.2571718238176544, 'passage_555228': 0.21881108941672966, 'passage_3917762': 0.08308812819801732, 'passage_251899': 0.06623030051474314, 'passage_1198283': 0.0644790513265481, 'passage_976900': 0.0640305927375982, 'passage_1198276': 0.06376759311799804, 'passage_922442': 0.06338539303400804, 'passage_5177381': 0.05883310070769149, 'passage_922450': 0.05832328346681418, 'passage_251895': 0.057229046514754855, 'passage_400171': 0.05683669607327833, 'passage_251893': 0.05653021400139371, 'passage_1198275': 0.0561428938389463, 'passage_5720196': 0.05593544327806843}
query_4683	{'passage_555227': 0.47421375405251553, 'passage_113921': 0.321757426035903, 'passage_555230': 0.21242796884600476, 'passage_555228': 0.1807222540456185, 'passage_922442': 0.08306635462436518, 'passage_400171': 0.07692934120530874, 'passage_922450': 0.07539368685443264, 'passage_3917762': 0.07342456037897413, 'passage_976900': 0.06905583185287897, 'passage_251899': 0.06886015964599806, 'passage_922444': 0.06753890854014975, 'passage_251893': 0.06660605964689205, 'passage_251895': 0.06380096466230956, 'passage_346538': 0.06331066188589268, 'passage_1198283': 0.06296843831059444, 'passage_1198276': 0.05902287050325101, 'passage_5177381': 0.057080998404686556, 'passage_1198275': 0.0544555653471302, 'passage_5720196': 0.05405172465048686}
query_4704	{'passage_555229': 0.40346376513567245, 'passage_555230': 0.4006603824338066, 'passage_555227': 0.35689807414118463, 'passage_555228': 0.3249698025170533, 'passage_113921': 0.3203618588238672, 'passage_3917762': 0.09689002332384586, 'passage_5177381': 0.07448578873112735, 'passage_976901': 0.07444298179732593, 'passage_976900': 0.072130871476187, 'passage_1198276': 0.0700161776679861, 'passage_5720196': 0.0693422296521785, 'passage_346538': 0.06584910425528034}
query_4708	{'passage_113921': 0.49554455713431256, 'passage_555227': 0.44306742673613964, 'passage_555230': 0.36416633732630427, 'passage_555228': 0.23436401318204853, 'passage_3917762': 0.08128195569162053, 'passage_922442': 0.07031804453731876, 'passage_346538': 0.06220417340677941, 'passage_251899': 0.061401449000532744, 'passage_1198283': 0.060901643739424444, 'passage_922450': 0.05964318610985334, 'passage_251893': 0.05709142219262515, 'passage_5720196': 0.056944121470482806, 'passage_283486': 0.05662265305398493, 'passage_922444': 0.05631036949388967, 'passage_5177381': 0.055999944454926905, 'passage_251895': 0.055353864245418515, 'passage_1198276': 0.05475648732188505, 'passage_1198275': 0.05169353187728009, 'passage_1517071': 0.049389884834443586, 'passage_5729320': 0.047608375776710746, 'passage_251892': 0.04597568502978802, 'passage_470228': 0.04456110471713736, 'passage_4181970': 0.04414101909042645, 'passage_5729316': 0.04402908152351298, 'passage_238030': 0.041342329338209104}
query_4720	{'passage_555229': 0.3667672768368157, 'passage_555230': 0.3588375258410106, 'passage_555228': 0.35410814176222666, 'passage_113921': 0.33518757304978136, 'passage_555227': 0.2300461495421468, 'passage_3917762': 0.07437035182974808, 'passage_5177381': 0.05871459027344924, 'passage_238030': 0.05163217745773312}
query_4727	{'passage_555230': 0.41385045415307264, 'passage_555228': 0.39731723247905243, 'passage_555227': 0.3892985011949747, 'passage_555229': 0.3869916384288281, 'passage_113921': 0.30872928014357265, 'passage_976901': 0.087781250070777, 'passage_3917762': 0.07859956740896078, 'passage_976905': 0.06453972049908856, 'passage_1198276': 0.06305475214867517, 'passage_251899': 0.06253974802897305, 'passage_1517071': 0.05705122736072008, 'passage_5729320': 0.056867526540071975}
query_4743	{'passage_555227': 0.34591533198158964, 'passage_555229': 0.29820389601737124, 'passage_555230': 0.2587178639394939, 'passage_113921': 0.23854501041977522, 'passage_555228': 0.19285071361506098, 'passage_976901': 0.09840498810937363, 'passage_3917762': 0.09724732574380268}
query_4746	{'passage_555229': 0.4373101306242424, 'passage_555227': 0.2850907203717794, 'passage_555230': 0.26703280311024086, 'passage_113921': 0.2506837569684499, 'passage_555228': 0.23090007392404097, 'passage_3917762': 0.09715604064767153}
query_4747	{'passage_555229': 0.31360576516388877, 'passage_555227': 0.26932651732373847, 'passage_555230': 0.21645006538403802, 'passage_555228': 0.19019137103448805, 'passage_113921': 0.18996910798998226, 'passage_976901': 0.10054974717139262, 'passage_3917762': 0.0976818702638042}
query_4751	{'passage_555229': 0.3341572199017744, 'passage_555227': 0.2653171599993965, 'passage_555230': 0.24094737726415486, 'passage_555228': 0.22203802149709614, 'passage_113921': 0.18746330558745516, 'passage_976901': 0.12541229216524155, 'passage_976900': 0.10677650185901236}
query_4754	{'passage_555229': 0.22548426138528319, 'passage_555227': 0.22401506736951307, 'passage_555230': 0.19438342141675208, 'passage_976901': 0.17408271406201012, 'passage_555228': 0.16674766233464036, 'passage_976900': 0.15071996805600119, 'passage_113921': 0.1466631960309413, 'passage_976905': 0.12141973791827222}
query_4763	{'passage_113921': 0.4656588704301942, 'passage_555227': 0.42681589400609365, 'passage_555230': 0.20407118284611, 'passage_555228': 0.19892350058954936, 'passage_3917762': 0.07477744535698812, 'passage_922442': 0.06533502944514494, 'passage_251899': 0.0575505453068972, 'passage_922450': 0.055598686849517354, 'passage_346538': 0.05484316044959726, 'passage_251893': 0.0531994957725177, 'passage_922444': 0.052805264569929886, 'passage_1198283': 0.05122473694309835, 'passage_251895': 0.05101831699469951, 'passage_1198276': 0.050778838132029866, 'passage_5720196': 0.050244784813485543, 'passage_5177381': 0.050150694662201234, 'passage_1198275': 0.04901777095904072, 'passage_1517071': 0.04447544704672472, 'passage_251892': 0.04101420283074857, 'passage_283486': 0.04098959576738999, 'passage_4181970': 0.03944249024498769, 'passage_2601672': 0.038589972705950465, 'passage_6651785': 0.03798653566241247, 'passage_1517073': 0.03795824974653611, 'passage_2831262': 0.036931776155532975}
query_4767	{'passage_555227': 0.4864150547606165, 'passage_113921': 0.3013889039678044, 'passage_555230': 0.2249814995928934, 'passage_555228': 0.21253171271871987, 'passage_922442': 0.07878568982277527, 'passage_976900': 0.07432247762209035, 'passage_922450': 0.07366431374232393, 'passage_400171': 0.0713353693513217, 'passage_3917762': 0.06962929750804205, 'passage_251899': 0.06739404107154301, 'passage_922444': 0.06381691587033167, 'passage_1198283': 0.06307285520218985, 'passage_251893': 0.06272299893945281, 'passage_251895': 0.06105157840725111, 'passage_5177381': 0.060874363024333154, 'passage_346538': 0.05946781495624504, 'passage_1198276': 0.05894812019092907, 'passage_1517071': 0.053329242932420765, 'passage_1198275': 0.05314395824329373, 'passage_5729320': 0.052610838760436665}
query_4772	{'passage_555227': 0.38385913357814505, 'passage_113921': 0.2921484490489802, 'passage_555230': 0.24427278895716856, 'passage_555228': 0.24244397250645985, 'passage_3917762': 0.08305193953313807, 'passage_251899': 0.06852542150883191, 'passage_922442': 0.0654890443509085, 'passage_976900': 0.0645513657384777, 'passage_1198283': 0.06322185869125146, 'passage_1198276': 0.062312822516626856, 'passage_5177381': 0.061561931095994636, 'passage_922450': 0.06001375894916119, 'passage_251895': 0.05907198191869572, 'passage_400171': 0.058170327679580115, 'passage_251893': 0.057687874713741434, 'passage_1198275': 0.05553328853258316, 'passage_346538': 0.05523843097888461, 'passage_5720196': 0.05477217835300099}
query_4778	{'passage_555227': 0.5281998810546544, 'passage_113921': 0.4436817796822715, 'passage_555230': 0.42292805714803106, 'passage_555228': 0.34379357803077487, 'passage_3917762': 0.08656732632841516, 'passage_976900': 0.06879555939810857, 'passage_1198283': 0.06767090715095359, 'passage_5177381': 0.06488338667175661, 'passage_251899': 0.06481452921650303, 'passage_1198276': 0.0626986284276955, 'passage_922442': 0.05977993910911349, 'passage_346538': 0.05972865730695229, 'passage_5720196': 0.059700024136612906, 'passage_251895': 0.05698139709564566, 'passage_1198275': 0.05691153987613147, 'passage_251893': 0.05627975337788154, 'passage_1517071': 0.05488057313788578, 'passage_922450': 0.05412588463434123}
query_4785	{'passage_113921': 0.47451064664187087, 'passage_555227': 0.35790441235815973, 'passage_555228': 0.2680694060817584, 'passage_555230': 0.24391921026248134, 'passage_3917762': 0.08551115449553708, 'passage_251899': 0.05576703121576102, 'passage_5177381': 0.05491456258719276, 'passage_5720196': 0.05449949183974626, 'passage_346538': 0.053640089776502746, 'passage_922442': 0.05341445697169829, 'passage_1198283': 0.05322593285806495, 'passage_1198276': 0.052749739965130236, 'passage_1198275': 0.05017460549623984, 'passage_251895': 0.04826793061399297, 'passage_251893': 0.04802938956343362, 'passage_1517071': 0.046265336496097854, 'passage_922450': 0.04461715300107284, 'passage_922444': 0.04350620037517511, 'passage_283486': 0.04235918339334893, 'passage_2601672': 0.042095601192251295, 'passage_238030': 0.04195394466753831, 'passage_470228': 0.0415995904515202, 'passage_251892': 0.04047210560340991, 'passage_5643901': 0.039649497376797294}
query_4786	{'passage_113921': 0.49035145011378356, 'passage_555227': 0.2915142825235398, 'passage_555228': 0.236170154006771, 'passage_555230': 0.22716526310195784, 'passage_3917762': 0.07374760706343755, 'passage_5177381': 0.05133948898786168, 'passage_922442': 0.04895662024577035, 'passage_346538': 0.04825880492288802, 'passage_5720196': 0.04807513059347368, 'passage_251899': 0.047431189047888, 'passage_1198283': 0.046259258237543406, 'passage_1198276': 0.046119455552408144, 'passage_1198275': 0.04393715041715808, 'passage_1517071': 0.04232187153470635, 'passage_251893': 0.04177343317580482, 'passage_251895': 0.041750762705714456, 'passage_238030': 0.041554877549264485, 'passage_283486': 0.04092579818089079, 'passage_922450': 0.040460418146252064, 'passage_922444': 0.039859270668820286, 'passage_470228': 0.038739712090014235, 'passage_2601672': 0.03849369398801215, 'passage_1517075': 0.03701562902844304}
query_4791	{'passage_113921': 0.544231075355532, 'passage_555230': 0.44068480419543066, 'passage_555227': 0.43135982841790305, 'passage_555229': 0.3878581994043289, 'passage_555228': 0.33491377103262304, 'passage_3917762': 0.08113319812745041, 'passage_5177381': 0.06206042240256894, 'passage_976901': 0.05930394822769071, 'passage_346538': 0.05702177883419107, 'passage_283486': 0.05642235753678847, 'passage_1198276': 0.056044751306613, 'passage_5720196': 0.05547747592244804, 'passage_922442': 0.05507446146975022, 'passage_251899': 0.05481638807788522, 'passage_976905': 0.05231541679443858, 'passage_1517071': 0.05118947216257691, 'passage_1198275': 0.04994147958890032, 'passage_5729320': 0.04876253515316412, 'passage_251895': 0.048606636573174655, 'passage_238030': 0.04858471874841562}
query_4795	{'passage_555229': 0.48598970271979375, 'passage_555230': 0.36461099143971354, 'passage_555228': 0.34260127577975763, 'passage_555227': 0.2777195171841335, 'passage_3917762': 0.09131573253894971, 'passage_5643906': 0.05479622715434902, 'passage_5720196': 0.05454857394522366, 'passage_1198276': 0.053993577055087255, 'passage_251899': 0.05188373541487879, 'passage_1198275': 0.04879199587975238, 'passage_238027': 0.047478385427642406, 'passage_976900': 0.04699704170698453, 'passage_1517071': 0.04677436406200237, 'passage_238025': 0.04546846863203654, 'passage_251895': 0.04392934210194424, 'passage_283486': 0.04364099957049877, 'passage_2601672': 0.0432940891998636, 'passage_251893': 0.04205670412908344, 'passage_238024': 0.04177358295258575, 'passage_470228': 0.041446219195222185}
query_4798	{'passage_113921': 0.44902126006709653, 'passage_555229': 0.3528368837827509, 'passage_555230': 0.3402349899894247, 'passage_555227': 0.27170164882965586, 'passage_555228': 0.2392359059537116, 'passage_3917762': 0.08981880614710287, 'passage_5720196': 0.054889812170701685, 'passage_251899': 0.051718324683777545, 'passage_922442': 0.05162571044560155, 'passage_1198276': 0.05091602877479959, 'passage_5177381': 0.05089789316666455}
query_4803	{'passage_555230': 0.4259552678046262, 'passage_555229': 0.40742916630639076, 'passage_113921': 0.3928440501882586, 'passage_555227': 0.35761853875583, 'passage_555228': 0.28412241352749423, 'passage_3917762': 0.09686836242515544, 'passage_5720196': 0.0674341837610891, 'passage_346538': 0.0654037291290164, 'passage_5177381': 0.0644377590763197, 'passage_976901': 0.06347740782343597, 'passage_1198276': 0.0629078892434668, 'passage_251899': 0.06120532539002924, 'passage_1198275': 0.05833388686365082, 'passage_976905': 0.05816959192586945, 'passage_1517071': 0.05625478345280797, 'passage_251895': 0.05421690048355537}
query_4805	{'passage_555227': 0.518961380122339, 'passage_113921': 0.39957735880256384, 'passage_555230': 0.3686626092506792, 'passage_555228': 0.2990616248140729, 'passage_3917762': 0.09160365894528513, 'passage_1198283': 0.07247419973644426, 'passage_976900': 0.07164591431119745, 'passage_251899': 0.07086144101421737, 'passage_922442': 0.06787454973201874, 'passage_5177381': 0.06721522967670437, 'passage_346538': 0.06569517118357601, 'passage_1198276': 0.06543994642435033, 'passage_5720196': 0.06316494203636162, 'passage_251895': 0.06256891927496153, 'passage_251893': 0.06242114580692736, 'passage_400171': 0.061781448687065116, 'passage_922450': 0.059790376501952854}
query_4808	{'passage_113921': 0.49554455713431256, 'passage_555227': 0.44306742673613964, 'passage_555230': 0.36416633732630427, 'passage_555228': 0.23436401318204853, 'passage_3917762': 0.08128195569162053, 'passage_922442': 0.07031804453731876, 'passage_346538': 0.06220417340677941, 'passage_251899': 0.061401449000532744, 'passage_1198283': 0.060901643739424444, 'passage_922450': 0.05964318610985334, 'passage_251893': 0.05709142219262515, 'passage_5720196': 0.056944121470482806, 'passage_283486': 0.05662265305398493, 'passage_922444': 0.05631036949388967, 'passage_5177381': 0.055999944454926905, 'passage_251895': 0.055353864245418515, 'passage_1198276': 0.05475648732188505, 'passage_1198275': 0.05169353187728009, 'passage_1517071': 0.049389884834443586, 'passage_5729320': 0.047608375776710746, 'passage_251892': 0.04597568502978802, 'passage_470228': 0.04456110471713736, 'passage_4181970': 0.04414101909042645, 'passage_5729316': 0.04402908152351298, 'passage_238030': 0.041342329338209104}
